Comuna,Codigo comuna,Transacciones,Fecha
La Cisterna,13109.0,19357.0,2020-05-09
La Cisterna,13109.0,8578.0,2020-05-10
La Cisterna,13109.0,34083.0,2020-05-11
La Cisterna,13109.0,33740.0,2020-05-12
La Cisterna,13109.0,33697.0,2020-05-13
La Cisterna,13109.0,33671.0,2020-05-14
La Cisterna,13109.0,35870.0,2020-05-15
La Florida,13110.0,82069.0,2020-03-01
La Florida,13110.0,212268.0,2020-03-02
La Florida,13110.0,216832.0,2020-03-03
La Florida,13110.0,217399.0,2020-03-04
La Florida,13110.0,217362.0,2020-03-05
La Florida,13110.0,209206.0,2020-03-06
La Florida,13110.0,126925.0,2020-03-07
La Florida,13110.0,83213.0,2020-03-08
La Florida,13110.0,220983.0,2020-03-09
La Florida,13110.0,227057.0,2020-03-10
La Florida,13110.0,197171.0,2020-03-11
La Florida,13110.0,220015.0,2020-03-12
La Florida,13110.0,223734.0,2020-03-13
La Florida,13110.0,124381.0,2020-03-14
La Florida,13110.0,69722.0,2020-03-15
La Florida,13110.0,166361.0,2020-03-16
La Florida,13110.0,131125.0,2020-03-17
La Florida,13110.0,112045.0,2020-03-18
La Florida,13110.0,89961.0,2020-03-19
La Florida,13110.0,91560.0,2020-03-20
La Florida,13110.0,38646.0,2020-03-21
La Florida,13110.0,16844.0,2020-03-22
La Florida,13110.0,62772.0,2020-03-23
La Florida,13110.0,58446.0,2020-03-24
La Florida,13110.0,56466.0,2020-03-25
La Florida,13110.0,57549.0,2020-03-26
La Florida,13110.0,43500.0,2020-03-27
La Florida,13110.0,23014.0,2020-03-28
La Florida,13110.0,12434.0,2020-03-29
La Florida,13110.0,44655.0,2020-03-30
La Florida,13110.0,45306.0,2020-03-31
La Florida,13110.0,45514.0,2020-04-01
La Florida,13110.0,43514.0,2020-04-02
La Florida,13110.0,25418.0,2020-04-04
La Florida,13110.0,13971.0,2020-04-05
La Florida,13110.0,45823.0,2020-04-06
La Florida,13110.0,43979.0,2020-04-07
La Florida,13110.0,43479.0,2020-04-08
La Florida,13110.0,43952.0,2020-04-09
La Florida,13110.0,14883.0,2020-04-10
La Florida,13110.0,15329.0,2020-04-11
La Florida,13110.0,10282.0,2020-04-12
La Florida,13110.0,47128.0,2020-04-13
La Florida,13110.0,45196.0,2020-04-14
La Florida,13110.0,46308.0,2020-04-15
La Florida,13110.0,44920.0,2020-04-16
La Florida,13110.0,49490.0,2020-04-17
La Florida,13110.0,27139.0,2020-04-18
La Florida,13110.0,14198.0,2020-04-19
La Florida,13110.0,51799.0,2020-04-20
La Florida,13110.0,49438.0,2020-04-21
La Florida,13110.0,50348.0,2020-04-22
La Florida,13110.0,49446.0,2020-04-23
La Florida,13110.0,51316.0,2020-04-24
La Florida,13110.0,27738.0,2020-04-25
La Florida,13110.0,14679.0,2020-04-26
La Florida,13110.0,52397.0,2020-04-27
La Florida,13110.0,51629.0,2020-04-28
La Florida,13110.0,54523.0,2020-04-29
La Florida,13110.0,56498.0,2020-04-30
La Florida,13110.0,15384.0,2020-05-01
La Florida,13110.0,28511.0,2020-05-02
La Florida,13110.0,16696.0,2020-05-03
La Florida,13110.0,58727.0,2020-05-04
La Florida,13110.0,55930.0,2020-05-05
La Florida,13110.0,55512.0,2020-05-06
La Florida,13110.0,59037.0,2020-05-07
La Florida,13110.0,57628.0,2020-05-08
La Florida,13110.0,18055.0,2020-05-09
La Florida,13110.0,10497.0,2020-05-10
La Florida,13110.0,34970.0,2020-05-11
La Florida,13110.0,33949.0,2020-05-12
La Florida,13110.0,34061.0,2020-05-13
La Florida,13110.0,35278.0,2020-05-14
La Florida,13110.0,36461.0,2020-05-15
La Granja,13111.0,10462.0,2020-03-01
La Granja,13111.0,27031.0,2020-03-02
La Granja,13111.0,27210.0,2020-03-03
La Granja,13111.0,28580.0,2020-03-04
La Granja,13111.0,28645.0,2020-03-05
La Granja,13111.0,27524.0,2020-03-06
La Granja,13111.0,16165.0,2020-03-07
La Granja,13111.0,10264.0,2020-03-08
La Granja,13111.0,27039.0,2020-03-09
La Granja,13111.0,25787.0,2020-03-10
La Granja,13111.0,21708.0,2020-03-11
La Granja,13111.0,25616.0,2020-03-12
La Granja,13111.0,24850.0,2020-03-13
La Granja,13111.0,15384.0,2020-03-14
La Granja,13111.0,9827.0,2020-03-15
La Granja,13111.0,22701.0,2020-03-16
La Granja,13111.0,18859.0,2020-03-17
La Granja,13111.0,16736.0,2020-03-18
La Granja,13111.0,11594.0,2020-03-19
La Granja,13111.0,3274.0,2020-03-20
La Granja,13111.0,5591.0,2020-03-21
La Granja,13111.0,3509.0,2020-03-22
La Granja,13111.0,9210.0,2020-03-23
La Granja,13111.0,9893.0,2020-03-24
La Granja,13111.0,9420.0,2020-03-25
La Granja,13111.0,8942.0,2020-03-26
La Granja,13111.0,6951.0,2020-03-27
La Granja,13111.0,4099.0,2020-03-28
La Granja,13111.0,2124.0,2020-03-29
La Granja,13111.0,6962.0,2020-03-30
La Granja,13111.0,7164.0,2020-03-31
La Granja,13111.0,6674.0,2020-04-01
La Granja,13111.0,6249.0,2020-04-02
La Granja,13111.0,4005.0,2020-04-04
La Granja,13111.0,2176.0,2020-04-05
La Granja,13111.0,6171.0,2020-04-06
La Granja,13111.0,5803.0,2020-04-07
La Granja,13111.0,5802.0,2020-04-08
La Granja,13111.0,6003.0,2020-04-09
La Granja,13111.0,2036.0,2020-04-10
La Granja,13111.0,2084.0,2020-04-11
La Granja,13111.0,1509.0,2020-04-12
La Granja,13111.0,6364.0,2020-04-13
La Granja,13111.0,6056.0,2020-04-14
La Granja,13111.0,6205.0,2020-04-15
La Granja,13111.0,6066.0,2020-04-16
La Granja,13111.0,6572.0,2020-04-17
La Granja,13111.0,2821.0,2020-04-18
La Granja,13111.0,2046.0,2020-04-19
La Granja,13111.0,6953.0,2020-04-20
La Granja,13111.0,6685.0,2020-04-21
La Granja,13111.0,6831.0,2020-04-22
La Granja,13111.0,6273.0,2020-04-23
La Granja,13111.0,6208.0,2020-04-24
La Granja,13111.0,3906.0,2020-04-25
La Granja,13111.0,2062.0,2020-04-26
La Granja,13111.0,6926.0,2020-04-27
La Granja,13111.0,6752.0,2020-04-28
La Granja,13111.0,4492.0,2020-04-29
La Granja,13111.0,5061.0,2020-04-30
La Granja,13111.0,2166.0,2020-05-01
La Granja,13111.0,3677.0,2020-05-02
La Granja,13111.0,2305.0,2020-05-03
La Granja,13111.0,6896.0,2020-05-04
La Granja,13111.0,6669.0,2020-05-05
La Granja,13111.0,6516.0,2020-05-06
La Granja,13111.0,6402.0,2020-05-07
La Granja,13111.0,6582.0,2020-05-08
La Granja,13111.0,1902.0,2020-05-09
La Granja,13111.0,1444.0,2020-05-10
La Granja,13111.0,4409.0,2020-05-11
La Granja,13111.0,4331.0,2020-05-12
La Granja,13111.0,4294.0,2020-05-13
La Granja,13111.0,4228.0,2020-05-14
La Granja,13111.0,4821.0,2020-05-15
La Pintana,13112.0,11170.0,2020-03-01
La Pintana,13112.0,29791.0,2020-03-02
La Pintana,13112.0,29771.0,2020-03-03
La Pintana,13112.0,1.0,2020-03-03
La Pintana,13112.0,30724.0,2020-03-04
La Pintana,13112.0,4.0,2020-03-04
La Pintana,13112.0,29977.0,2020-03-05
La Pintana,13112.0,30493.0,2020-03-06
La Pintana,13112.0,17759.0,2020-03-07
La Pintana,13112.0,10344.0,2020-03-08
La Pintana,13112.0,30750.0,2020-03-09
La Pintana,13112.0,27715.0,2020-03-10
La Pintana,13112.0,26795.0,2020-03-11
La Pintana,13112.0,28018.0,2020-03-12
La Pintana,13112.0,28131.0,2020-03-13
La Pintana,13112.0,16660.0,2020-03-14
La Pintana,13112.0,9677.0,2020-03-15
La Pintana,13112.0,25212.0,2020-03-16
La Pintana,13112.0,19119.0,2020-03-17
La Pintana,13112.0,18039.0,2020-03-18
La Pintana,13112.0,13314.0,2020-03-19
La Pintana,13112.0,2753.0,2020-03-20
La Pintana,13112.0,6145.0,2020-03-21
La Pintana,13112.0,3878.0,2020-03-22
La Pintana,13112.0,11754.0,2020-03-23
La Pintana,13112.0,11188.0,2020-03-24
La Pintana,13112.0,10566.0,2020-03-25
La Pintana,13112.0,8460.0,2020-03-26
La Pintana,13112.0,6550.0,2020-03-27
La Pintana,13112.0,3598.0,2020-03-28
La Pintana,13112.0,1925.0,2020-03-29
La Pintana,13112.0,5829.0,2020-03-30
La Pintana,13112.0,5407.0,2020-03-31
La Pintana,13112.0,5488.0,2020-04-01
La Pintana,13112.0,5388.0,2020-04-02
La Pintana,13112.0,3164.0,2020-04-04
La Pintana,13112.0,1753.0,2020-04-05
La Pintana,13112.0,4755.0,2020-04-06
La Pintana,13112.0,4156.0,2020-04-07
La Pintana,13112.0,4195.0,2020-04-08
La Pintana,13112.0,4212.0,2020-04-09
La Pintana,13112.0,1375.0,2020-04-10
La Pintana,13112.0,1496.0,2020-04-11
La Pintana,13112.0,941.0,2020-04-12
La Pintana,13112.0,4221.0,2020-04-13
La Pintana,13112.0,4051.0,2020-04-14
La Pintana,13112.0,4288.0,2020-04-15
La Pintana,13112.0,2.0,2020-04-15
La Pintana,13112.0,3892.0,2020-04-16
La Pintana,13112.0,3.0,2020-04-16
La Pintana,13112.0,4088.0,2020-04-17
La Pintana,13112.0,1844.0,2020-04-18
La Pintana,13112.0,1291.0,2020-04-19
La Pintana,13112.0,4646.0,2020-04-20
La Pintana,13112.0,4352.0,2020-04-21
La Pintana,13112.0,4367.0,2020-04-22
La Pintana,13112.0,4066.0,2020-04-23
La Pintana,13112.0,3641.0,2020-04-24
La Pintana,13112.0,2434.0,2020-04-25
La Pintana,13112.0,1332.0,2020-04-26
La Pintana,13112.0,4291.0,2020-04-27
La Pintana,13112.0,4256.0,2020-04-28
La Pintana,13112.0,7130.0,2020-04-29
La Pintana,13112.0,6675.0,2020-04-30
La Pintana,13112.0,1190.0,2020-05-01
La Pintana,13112.0,2353.0,2020-05-02
La Pintana,13112.0,1362.0,2020-05-03
La Pintana,13112.0,4566.0,2020-05-04
La Pintana,13112.0,4303.0,2020-05-05
La Pintana,13112.0,4458.0,2020-05-06
La Pintana,13112.0,4672.0,2020-05-07
La Pintana,13112.0,4583.0,2020-05-08
La Pintana,13112.0,1532.0,2020-05-09
La Pintana,13112.0,1260.0,2020-05-10
La Pintana,13112.0,3570.0,2020-05-11
La Pintana,13112.0,3553.0,2020-05-12
La Pintana,13112.0,3541.0,2020-05-13
La Pintana,13112.0,3293.0,2020-05-14
La Pintana,13112.0,3522.0,2020-05-15
La Reina,13113.0,24336.0,2020-03-01
La Reina,13113.0,71695.0,2020-03-02
La Reina,13113.0,74574.0,2020-03-03
La Reina,13113.0,75419.0,2020-03-04
La Reina,13113.0,77885.0,2020-03-05
La Reina,13113.0,78171.0,2020-03-06
La Reina,13113.0,40972.0,2020-03-07
La Reina,13113.0,26070.0,2020-03-08
La Reina,13113.0,76146.0,2020-03-09
La Reina,13113.0,78640.0,2020-03-10
La Reina,13113.0,77128.0,2020-03-11
La Reina,13113.0,78572.0,2020-03-12
La Reina,13113.0,80718.0,2020-03-13
La Reina,13113.0,39278.0,2020-03-14
La Reina,13113.0,20419.0,2020-03-15
La Reina,13113.0,53108.0,2020-03-16
La Reina,13113.0,40197.0,2020-03-17
La Reina,13113.0,34496.0,2020-03-18
La Reina,13113.0,26532.0,2020-03-19
La Reina,13113.0,22479.0,2020-03-20
La Reina,13113.0,10323.0,2020-03-21
La Reina,13113.0,4492.0,2020-03-22
La Reina,13113.0,17576.0,2020-03-23
La Reina,13113.0,16238.0,2020-03-24
La Reina,13113.0,15743.0,2020-03-25
La Reina,13113.0,16393.0,2020-03-26
La Reina,13113.0,11619.0,2020-03-27
La Reina,13113.0,6024.0,2020-03-28
La Reina,13113.0,3404.0,2020-03-29
La Reina,13113.0,11664.0,2020-03-30
La Reina,13113.0,12023.0,2020-03-31
La Reina,13113.0,11789.0,2020-04-01
La Reina,13113.0,11716.0,2020-04-02
La Reina,13113.0,6293.0,2020-04-04
La Reina,13113.0,3670.0,2020-04-05
La Reina,13113.0,12317.0,2020-04-06
La Reina,13113.0,12018.0,2020-04-07
La Reina,13113.0,11837.0,2020-04-08
La Reina,13113.0,12433.0,2020-04-09
La Reina,13113.0,4089.0,2020-04-10
La Reina,13113.0,4215.0,2020-04-11
La Reina,13113.0,2862.0,2020-04-12
La Reina,13113.0,12574.0,2020-04-13
La Reina,13113.0,11911.0,2020-04-14
La Reina,13113.0,12076.0,2020-04-15
La Reina,13113.0,11812.0,2020-04-16
La Reina,13113.0,13012.0,2020-04-17
La Reina,13113.0,6867.0,2020-04-18
La Reina,13113.0,3759.0,2020-04-19
La Reina,13113.0,13577.0,2020-04-20
La Reina,13113.0,12826.0,2020-04-21
La Reina,13113.0,12965.0,2020-04-22
La Reina,13113.0,12706.0,2020-04-23
La Reina,13113.0,12917.0,2020-04-24
La Reina,13113.0,7007.0,2020-04-25
La Reina,13113.0,3657.0,2020-04-26
La Reina,13113.0,13424.0,2020-04-27
La Reina,13113.0,12907.0,2020-04-28
La Reina,13113.0,12027.0,2020-04-29
La Reina,13113.0,13370.0,2020-04-30
La Reina,13113.0,3567.0,2020-05-01
La Reina,13113.0,6821.0,2020-05-02
La Reina,13113.0,3999.0,2020-05-03
La Reina,13113.0,14883.0,2020-05-04
La Reina,13113.0,13979.0,2020-05-05
La Reina,13113.0,13573.0,2020-05-06
La Reina,13113.0,13953.0,2020-05-07
La Reina,13113.0,14492.0,2020-05-08
La Reina,13113.0,6698.0,2020-05-09
La Reina,13113.0,3578.0,2020-05-10
La Reina,13113.0,12154.0,2020-05-11
La Reina,13113.0,11807.0,2020-05-12
La Reina,13113.0,12108.0,2020-05-13
La Reina,13113.0,12232.0,2020-05-14
La Reina,13113.0,12639.0,2020-05-15
Las Condes,13114.0,82475.0,2020-03-01
Las Condes,13114.0,354324.0,2020-03-02
Las Condes,13114.0,362957.0,2020-03-03
Las Condes,13114.0,363791.0,2020-03-04
Las Condes,13114.0,369083.0,2020-03-05
Las Condes,13114.0,353562.0,2020-03-06
Las Condes,13114.0,151903.0,2020-03-07
Las Condes,13114.0,89046.0,2020-03-08
Las Condes,13114.0,375176.0,2020-03-09
Las Condes,13114.0,396163.0,2020-03-10
Las Condes,13114.0,379950.0,2020-03-11
Las Condes,13114.0,392099.0,2020-03-12
Las Condes,13114.0,387884.0,2020-03-13
Las Condes,13114.0,150040.0,2020-03-14
Las Condes,13114.0,75118.0,2020-03-15
Las Condes,13114.0,254821.0,2020-03-16
Las Condes,13114.0,188199.0,2020-03-17
Las Condes,13114.0,156129.0,2020-03-18
Las Condes,13114.0,131114.0,2020-03-19
Las Condes,13114.0,123825.0,2020-03-20
Las Condes,13114.0,47110.0,2020-03-21
Las Condes,13114.0,18686.0,2020-03-22
Las Condes,13114.0,77944.0,2020-03-23
Las Condes,13114.0,70730.0,2020-03-24
Las Condes,13114.0,69113.0,2020-03-25
Las Condes,13114.0,74285.0,2020-03-26
Las Condes,13114.0,25856.0,2020-03-27
Las Condes,13114.0,18138.0,2020-03-28
Las Condes,13114.0,10958.0,2020-03-29
Las Condes,13114.0,27437.0,2020-03-30
Las Condes,13114.0,28778.0,2020-03-31
Las Condes,13114.0,28903.0,2020-04-01
Las Condes,13114.0,28696.0,2020-04-02
Las Condes,13114.0,20308.0,2020-04-04
Las Condes,13114.0,12245.0,2020-04-05
Las Condes,13114.0,30690.0,2020-04-06
Las Condes,13114.0,30358.0,2020-04-07
Las Condes,13114.0,31090.0,2020-04-08
Las Condes,13114.0,32429.0,2020-04-09
Las Condes,13114.0,16831.0,2020-04-10
Las Condes,13114.0,14997.0,2020-04-11
Las Condes,13114.0,11089.0,2020-04-12
Las Condes,13114.0,37822.0,2020-04-13
Las Condes,13114.0,36855.0,2020-04-14
Las Condes,13114.0,37705.0,2020-04-15
Las Condes,13114.0,37113.0,2020-04-16
Las Condes,13114.0,59197.0,2020-04-17
Las Condes,13114.0,32791.0,2020-04-18
Las Condes,13114.0,15010.0,2020-04-19
Las Condes,13114.0,62417.0,2020-04-20
Las Condes,13114.0,59300.0,2020-04-21
Las Condes,13114.0,61107.0,2020-04-22
Las Condes,13114.0,61969.0,2020-04-23
Las Condes,13114.0,65875.0,2020-04-24
Las Condes,13114.0,33183.0,2020-04-25
Las Condes,13114.0,15256.0,2020-04-26
Las Condes,13114.0,67335.0,2020-04-27
Las Condes,13114.0,66142.0,2020-04-28
Las Condes,13114.0,69487.0,2020-04-29
Las Condes,13114.0,76150.0,2020-04-30
Las Condes,13114.0,16487.0,2020-05-01
Las Condes,13114.0,31352.0,2020-05-02
Las Condes,13114.0,16883.0,2020-05-03
Las Condes,13114.0,76260.0,2020-05-04
Las Condes,13114.0,73880.0,2020-05-05
Las Condes,13114.0,71464.0,2020-05-06
Las Condes,13114.0,71563.0,2020-05-07
Las Condes,13114.0,74159.0,2020-05-08
Las Condes,13114.0,32418.0,2020-05-09
Las Condes,13114.0,15363.0,2020-05-10
Las Condes,13114.0,60710.0,2020-05-11
Las Condes,13114.0,58625.0,2020-05-12
Las Condes,13114.0,58701.0,2020-05-13
Las Condes,13114.0,59758.0,2020-05-14
Las Condes,13114.0,61566.0,2020-05-15
Lo Barnechea,13115.0,8821.0,2020-03-01
Lo Barnechea,13115.0,28634.0,2020-03-02
Lo Barnechea,13115.0,28608.0,2020-03-03
Lo Barnechea,13115.0,28406.0,2020-03-04
Lo Barnechea,13115.0,28936.0,2020-03-05
Lo Barnechea,13115.0,30062.0,2020-03-06
Lo Barnechea,13115.0,16773.0,2020-03-07
Lo Barnechea,13115.0,8913.0,2020-03-08
Lo Barnechea,13115.0,29497.0,2020-03-09
Lo Barnechea,13115.0,26365.0,2020-03-10
Lo Barnechea,13115.0,29742.0,2020-03-11
Lo Barnechea,13115.0,29900.0,2020-03-12
Lo Barnechea,13115.0,31933.0,2020-03-13
Lo Barnechea,13115.0,16333.0,2020-03-14
Lo Barnechea,13115.0,8208.0,2020-03-15
Lo Barnechea,13115.0,21766.0,2020-03-16
Lo Barnechea,13115.0,16995.0,2020-03-17
Lo Barnechea,13115.0,14745.0,2020-03-18
Lo Barnechea,13115.0,7185.0,2020-03-19
Lo Barnechea,13115.0,6092.0,2020-03-20
Lo Barnechea,13115.0,3477.0,2020-03-21
Lo Barnechea,13115.0,2191.0,2020-03-22
Lo Barnechea,13115.0,8062.0,2020-03-23
Lo Barnechea,13115.0,7261.0,2020-03-24
Lo Barnechea,13115.0,7260.0,2020-03-25
Lo Barnechea,13115.0,7962.0,2020-03-26
Lo Barnechea,13115.0,2150.0,2020-03-27
Lo Barnechea,13115.0,1836.0,2020-03-28
Lo Barnechea,13115.0,1098.0,2020-03-29
Lo Barnechea,13115.0,2384.0,2020-03-30
Lo Barnechea,13115.0,2598.0,2020-03-31
Lo Barnechea,13115.0,2652.0,2020-04-01
Lo Barnechea,13115.0,2652.0,2020-04-02
Lo Barnechea,13115.0,2225.0,2020-04-04
Lo Barnechea,13115.0,1328.0,2020-04-05
Lo Barnechea,13115.0,2859.0,2020-04-06
Lo Barnechea,13115.0,2696.0,2020-04-07
Lo Barnechea,13115.0,2846.0,2020-04-08
Lo Barnechea,13115.0,3197.0,2020-04-09
Lo Barnechea,13115.0,1937.0,2020-04-10
Lo Barnechea,13115.0,1546.0,2020-04-11
Lo Barnechea,13115.0,1040.0,2020-04-12
Lo Barnechea,13115.0,5202.0,2020-04-13
Lo Barnechea,13115.0,5203.0,2020-04-14
Lo Barnechea,13115.0,5342.0,2020-04-15
Lo Barnechea,13115.0,5304.0,2020-04-16
Lo Barnechea,13115.0,6151.0,2020-04-17
Lo Barnechea,13115.0,2499.0,2020-04-18
Lo Barnechea,13115.0,1680.0,2020-04-19
Lo Barnechea,13115.0,6289.0,2020-04-20
Lo Barnechea,13115.0,5607.0,2020-04-21
Lo Barnechea,13115.0,5909.0,2020-04-22
Lo Barnechea,13115.0,5609.0,2020-04-23
Lo Barnechea,13115.0,6502.0,2020-04-24
Lo Barnechea,13115.0,3641.0,2020-04-25
Lo Barnechea,13115.0,1790.0,2020-04-26
Lo Barnechea,13115.0,6289.0,2020-04-27
Lo Barnechea,13115.0,6043.0,2020-04-28
Lo Barnechea,13115.0,6549.0,2020-04-29
Lo Barnechea,13115.0,7553.0,2020-04-30
Lo Barnechea,13115.0,2034.0,2020-05-01
Lo Barnechea,13115.0,3535.0,2020-05-02
Lo Barnechea,13115.0,1932.0,2020-05-03
Lo Barnechea,13115.0,6873.0,2020-05-04
Lo Barnechea,13115.0,6393.0,2020-05-05
Lo Barnechea,13115.0,6585.0,2020-05-06
Lo Barnechea,13115.0,6284.0,2020-05-07
Lo Barnechea,13115.0,6725.0,2020-05-08
Lo Barnechea,13115.0,2779.0,2020-05-09
Lo Barnechea,13115.0,1782.0,2020-05-10
Lo Barnechea,13115.0,5347.0,2020-05-11
Lo Barnechea,13115.0,5038.0,2020-05-12
Lo Barnechea,13115.0,5064.0,2020-05-13
Lo Barnechea,13115.0,5073.0,2020-05-14
Lo Barnechea,13115.0,5197.0,2020-05-15
Lo Espejo,13116.0,10790.0,2020-03-01
Lo Espejo,13116.0,24909.0,2020-03-02
Lo Espejo,13116.0,24500.0,2020-03-03
Lo Espejo,13116.0,24416.0,2020-03-04
Lo Espejo,13116.0,24584.0,2020-03-05
Lo Espejo,13116.0,24837.0,2020-03-06
Lo Espejo,13116.0,15898.0,2020-03-07
Lo Espejo,13116.0,11053.0,2020-03-08
Lo Espejo,13116.0,24723.0,2020-03-09
Lo Espejo,13116.0,23611.0,2020-03-10
Lo Espejo,13116.0,24191.0,2020-03-11
Lo Espejo,13116.0,24674.0,2020-03-12
Lo Espejo,13116.0,24793.0,2020-03-13
Lo Espejo,13116.0,15659.0,2020-03-14
Lo Espejo,13116.0,9679.0,2020-03-15
Lo Espejo,13116.0,20755.0,2020-03-16
Lo Espejo,13116.0,17571.0,2020-03-17
Lo Espejo,13116.0,15656.0,2020-03-18
Lo Espejo,13116.0,12125.0,2020-03-19
Lo Espejo,13116.0,5805.0,2020-03-20
Lo Espejo,13116.0,5812.0,2020-03-21
Lo Espejo,13116.0,3312.0,2020-03-22
Lo Espejo,13116.0,10037.0,2020-03-23
Lo Espejo,13116.0,9410.0,2020-03-24
Lo Espejo,13116.0,9685.0,2020-03-25
Lo Espejo,13116.0,9521.0,2020-03-26
Lo Espejo,13116.0,7575.0,2020-03-27
Lo Espejo,13116.0,4571.0,2020-03-28
Lo Espejo,13116.0,2758.0,2020-03-29
Lo Espejo,13116.0,7550.0,2020-03-30
Lo Espejo,13116.0,8068.0,2020-03-31
Lo Espejo,13116.0,7846.0,2020-04-01
Lo Espejo,13116.0,7819.0,2020-04-02
Lo Espejo,13116.0,5184.0,2020-04-04
Lo Espejo,13116.0,3153.0,2020-04-05
Lo Espejo,13116.0,7783.0,2020-04-06
Lo Espejo,13116.0,7810.0,2020-04-07
Lo Espejo,13116.0,7728.0,2020-04-08
Lo Espejo,13116.0,7858.0,2020-04-09
Lo Espejo,13116.0,2884.0,2020-04-10
Lo Espejo,13116.0,3118.0,2020-04-11
Lo Espejo,13116.0,2128.0,2020-04-12
Lo Espejo,13116.0,8245.0,2020-04-13
Lo Espejo,13116.0,7750.0,2020-04-14
Lo Espejo,13116.0,7913.0,2020-04-15
Lo Espejo,13116.0,7808.0,2020-04-16
Lo Espejo,13116.0,8585.0,2020-04-17
Lo Espejo,13116.0,4267.0,2020-04-18
Lo Espejo,13116.0,3123.0,2020-04-19
Lo Espejo,13116.0,8822.0,2020-04-20
Lo Espejo,13116.0,8683.0,2020-04-21
Lo Espejo,13116.0,8533.0,2020-04-22
Lo Espejo,13116.0,8353.0,2020-04-23
Lo Espejo,13116.0,6942.0,2020-04-24
Lo Espejo,13116.0,4982.0,2020-04-25
Lo Espejo,13116.0,3047.0,2020-04-26
Lo Espejo,13116.0,8347.0,2020-04-27
Lo Espejo,13116.0,8270.0,2020-04-28
Lo Espejo,13116.0,8207.0,2020-04-29
Lo Espejo,13116.0,8958.0,2020-04-30
Lo Espejo,13116.0,3325.0,2020-05-01
Lo Espejo,13116.0,5140.0,2020-05-02
Lo Espejo,13116.0,3670.0,2020-05-03
Lo Espejo,13116.0,9568.0,2020-05-04
Lo Espejo,13116.0,9251.0,2020-05-05
Lo Espejo,13116.0,8660.0,2020-05-06
Lo Espejo,13116.0,9549.0,2020-05-07
Lo Espejo,13116.0,9274.0,2020-05-08
Lo Espejo,13116.0,2947.0,2020-05-09
Lo Espejo,13116.0,2023.0,2020-05-10
Lo Espejo,13116.0,6148.0,2020-05-11
Lo Espejo,13116.0,6034.0,2020-05-12
Lo Espejo,13116.0,6206.0,2020-05-13
Lo Espejo,13116.0,6230.0,2020-05-14
Lo Espejo,13116.0,6546.0,2020-05-15
Lo Prado,13117.0,60721.0,2020-03-01
Lo Prado,13117.0,198397.0,2020-03-02
Lo Prado,13117.0,201182.0,2020-03-03
Lo Prado,13117.0,203985.0,2020-03-04
Lo Prado,13117.0,205938.0,2020-03-05
Lo Prado,13117.0,196003.0,2020-03-06
Lo Prado,13117.0,98932.0,2020-03-07
Lo Prado,13117.0,58554.0,2020-03-08
Lo Prado,13117.0,201094.0,2020-03-09
Lo Prado,13117.0,221953.0,2020-03-10
Lo Prado,13117.0,180083.0,2020-03-11
Lo Prado,13117.0,202150.0,2020-03-12
Lo Prado,13117.0,201523.0,2020-03-13
Lo Prado,13117.0,96206.0,2020-03-14
Lo Prado,13117.0,54094.0,2020-03-15
Lo Prado,13117.0,162039.0,2020-03-16
Lo Prado,13117.0,125053.0,2020-03-17
Lo Prado,13117.0,106878.0,2020-03-18
Lo Prado,13117.0,91203.0,2020-03-19
Lo Prado,13117.0,121071.0,2020-03-20
Lo Prado,13117.0,31172.0,2020-03-21
Lo Prado,13117.0,13132.0,2020-03-22
Lo Prado,13117.0,57440.0,2020-03-23
Lo Prado,13117.0,53959.0,2020-03-24
Lo Prado,13117.0,52133.0,2020-03-25
Lo Prado,13117.0,54429.0,2020-03-26
Lo Prado,13117.0,36036.0,2020-03-27
Lo Prado,13117.0,17850.0,2020-03-28
Lo Prado,13117.0,9829.0,2020-03-29
Lo Prado,13117.0,38581.0,2020-03-30
Lo Prado,13117.0,39075.0,2020-03-31
Lo Prado,13117.0,39385.0,2020-04-01
Lo Prado,13117.0,37932.0,2020-04-02
Lo Prado,13117.0,20397.0,2020-04-04
Lo Prado,13117.0,11044.0,2020-04-05
Lo Prado,13117.0,41710.0,2020-04-06
Lo Prado,13117.0,40578.0,2020-04-07
Lo Prado,13117.0,40569.0,2020-04-08
Lo Prado,13117.0,40552.0,2020-04-09
Lo Prado,13117.0,12426.0,2020-04-10
Lo Prado,13117.0,12822.0,2020-04-11
Lo Prado,13117.0,8672.0,2020-04-12
Lo Prado,13117.0,46634.0,2020-04-13
Lo Prado,13117.0,45095.0,2020-04-14
Lo Prado,13117.0,45835.0,2020-04-15
Lo Prado,13117.0,44970.0,2020-04-16
Lo Prado,13117.0,49673.0,2020-04-17
Lo Prado,13117.0,24913.0,2020-04-18
Lo Prado,13117.0,11604.0,2020-04-19
Lo Prado,13117.0,52772.0,2020-04-20
Lo Prado,13117.0,50286.0,2020-04-21
Lo Prado,13117.0,51150.0,2020-04-22
Lo Prado,13117.0,51557.0,2020-04-23
Lo Prado,13117.0,53241.0,2020-04-24
Lo Prado,13117.0,24270.0,2020-04-25
Lo Prado,13117.0,11936.0,2020-04-26
Lo Prado,13117.0,53418.0,2020-04-27
Lo Prado,13117.0,52629.0,2020-04-28
Lo Prado,13117.0,51265.0,2020-04-29
Lo Prado,13117.0,54026.0,2020-04-30
Lo Prado,13117.0,13418.0,2020-05-01
Lo Prado,13117.0,23193.0,2020-05-02
