codigo_region,region_residencia,fecha,positividad
3,Región de Atacama,2020-05-11,0.06386806426478005
3,Región de Atacama,2020-05-12,0.04725676858371693
3,Región de Atacama,2020-05-13,0.04447573813875205
3,Región de Atacama,2020-05-14,0.03430827402391952
3,Región de Atacama,2020-05-15,0.03587064086765443
3,Región de Atacama,2020-05-16,0.03116359675968866
3,Región de Atacama,2020-05-17,0.03341923585743302
3,Región de Atacama,2020-05-18,0.03904694148513865
3,Región de Atacama,2020-05-19,0.046700002709628444
3,Región de Atacama,2020-05-20,0.04462857413819987
3,Región de Atacama,2020-05-21,0.041566762532084474
3,Región de Atacama,2020-05-22,0.0355543887352137
3,Región de Atacama,2020-05-23,0.04080896893078524
3,Región de Atacama,2020-05-24,0.05009858641712404
3,Región de Atacama,2020-05-25,0.05051629736115077
3,Región de Atacama,2020-05-26,0.04980768058110542
3,Región de Atacama,2020-05-27,0.04856851525205245
3,Región de Atacama,2020-05-28,0.05492346229416043
3,Región de Atacama,2020-05-29,0.06257019914982223
3,Región de Atacama,2020-05-30,0.05693159437667773
3,Región de Atacama,2020-05-31,0.054784834033196075
3,Región de Atacama,2020-06-01,0.06222008883687193
3,Región de Atacama,2020-06-02,0.07042715954394264
3,Región de Atacama,2020-06-03,0.08531837579237327
3,Región de Atacama,2020-06-04,0.0961424522584027
3,Región de Atacama,2020-06-05,0.09791168836469563
3,Región de Atacama,2020-06-06,0.10415626193044732
3,Región de Atacama,2020-06-07,0.11623481597980428
3,Región de Atacama,2020-06-08,0.11903944660398379
3,Región de Atacama,2020-06-09,0.1180686037213762
3,Región de Atacama,2020-06-10,0.11154117286278882
3,Región de Atacama,2020-06-11,0.11697385551066135
3,Región de Atacama,2020-06-12,0.11993480301386238
3,Región de Atacama,2020-06-13,0.12718117982545657
3,Región de Atacama,2020-06-14,0.11789510079079685
3,Región de Atacama,2020-06-15,0.11888906405975054
3,Región de Atacama,2020-06-16,0.12337314412393702
3,Región de Atacama,2020-06-17,0.12297095752322279
3,Región de Atacama,2020-06-18,0.1195459125646315
3,Región de Atacama,2020-06-19,0.1292243115328688
3,Región de Atacama,2020-06-20,0.13931871750828165
3,Región de Atacama,2020-06-21,0.1510402672815818
3,Región de Atacama,2020-06-22,0.15372469844732506
3,Región de Atacama,2020-06-23,0.152755241755146
3,Región de Atacama,2020-06-24,0.1543859249070592
3,Región de Atacama,2020-06-25,0.15720046925514988
3,Región de Atacama,2020-06-26,0.14434910688667646
3,Región de Atacama,2020-06-27,0.13390625897344025
3,Región de Atacama,2020-06-28,0.23843985323306188
3,Región de Atacama,2020-06-29,0.2617107000333205
3,Región de Atacama,2020-06-30,0.26075858559683435
3,Región de Atacama,2020-07-01,0.26807084865022474
3,Región de Atacama,2020-07-02,0.2645144893976629
3,Región de Atacama,2020-07-03,0.2689855224325446
3,Región de Atacama,2020-07-04,0.27976225911042385
3,Región de Atacama,2020-07-05,0.1703245081064078
3,Región de Atacama,2020-07-06,0.15398751176941147
3,Región de Atacama,2020-07-07,0.15696264042413755
3,Región de Atacama,2020-07-08,0.14251834919413203
3,Región de Atacama,2020-07-09,0.15466936582183902
3,Región de Atacama,2020-07-10,0.15237367046489816
3,Región de Atacama,2020-07-11,0.13898767090378342
3,Región de Atacama,2020-07-12,0.12677969521321283
3,Región de Atacama,2020-07-13,0.11640202690451004
3,Región de Atacama,2020-07-14,0.1063872210884818
3,Región de Atacama,2020-07-15,0.10880132232219562
3,Región de Atacama,2020-07-16,0.1122608590096127
3,Región de Atacama,2020-07-17,0.10494665464060196
3,Región de Atacama,2020-07-18,0.10706553497962282
3,Región de Atacama,2020-07-19,0.1295871560734199
3,Región de Atacama,2020-07-20,0.1323959020763583
3,Región de Atacama,2020-07-21,0.1447150001775376
3,Región de Atacama,2020-07-22,0.1653208211984399
3,Región de Atacama,2020-07-23,0.14561356591138785
3,Región de Atacama,2020-07-24,0.14431488569515757
3,Región de Atacama,2020-07-25,0.14284804482805197
3,Región de Atacama,2020-07-26,0.15693813682339935
3,Región de Atacama,2020-07-27,0.159818532032932
3,Región de Atacama,2020-07-28,0.15472836454257965
3,Región de Atacama,2020-07-29,0.14584749604321368
3,Región de Atacama,2020-07-30,0.14845878256300743
3,Región de Atacama,2020-07-31,0.16106352086477174
3,Región de Atacama,2020-08-01,0.1623806901289825
3,Región de Atacama,2020-08-02,0.14844526521274737
3,Región de Atacama,2020-08-03,0.15437477354996038
3,Región de Atacama,2020-08-04,0.17204371485715605
3,Región de Atacama,2020-08-05,0.1747296773274774
3,Región de Atacama,2020-08-06,0.1937153656498228
3,Región de Atacama,2020-08-07,0.19933090643978219
3,Región de Atacama,2020-08-08,0.22100761176548342
3,Región de Atacama,2020-08-09,0.21897375588763993
3,Región de Atacama,2020-08-10,0.21105748914784378
3,Región de Atacama,2020-08-11,0.19939373894122162
3,Región de Atacama,2020-08-12,0.19798785222681095
3,Región de Atacama,2020-08-13,0.1773932336344343
3,Región de Atacama,2020-08-14,0.17153028935633066
3,Región de Atacama,2020-08-15,0.1514389502776498
3,Región de Atacama,2020-08-16,0.13495056715509798
3,Región de Atacama,2020-08-17,0.1312268077900657
3,Región de Atacama,2020-08-18,0.12332677602050095
3,Región de Atacama,2020-08-19,0.11565846151678352
3,Región de Atacama,2020-08-20,0.12108731852902488
3,Región de Atacama,2020-08-21,0.11203916999877586
3,Región de Atacama,2020-08-22,0.10986416782377369
3,Región de Atacama,2020-08-23,0.12299591955734913
3,Región de Atacama,2020-08-24,0.12074440419710668
3,Región de Atacama,2020-08-25,0.12356395306928714
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-19,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-20,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-21,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-22,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-23,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-24,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-25,0.07976190476190476
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-26,0.0619047619047619
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-27,0.13333333333333333
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-28,0.11904761904761904
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-29,0.11904761904761904
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-30,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-03-31,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-01,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-02,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-03,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-04,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-05,NA
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-06,0.017042606516290727
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-07,0.017042606516290727
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-08,0.009523809523809523
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-09,0.009523809523809523
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-10,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-11,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-12,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-13,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-14,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-15,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-16,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-17,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-18,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-19,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-20,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-21,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-22,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-23,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-24,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-25,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-26,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-27,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-28,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-29,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-04-30,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-01,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-02,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-03,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-04,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-05,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-06,0.004081632653061224
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-07,0.004081632653061224
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-08,0.004081632653061224
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-09,0.004081632653061224
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-10,0.004081632653061224
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-11,0.006246134817563389
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-12,0.008009803247898486
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-13,0.003928170594837262
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-14,0.003928170594837262
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-15,0.003928170594837262
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-16,0.003928170594837262
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-17,0.003928170594837262
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-18,0.001763668430335097
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-19,0
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-20,0.004329004329004329
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-21,0.004329004329004329
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-22,0.010043290043290043
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-23,0.010043290043290043
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-24,0.0279004329004329
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-25,0.028730997684486056
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-26,0.03153211813266533
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-27,0.029335309965707906
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-28,0.03143615030184236
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-29,0.02806378496226391
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-30,0.02806378496226391
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-05-31,0.012061929674694334
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-01,0.011231364890641178
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-02,0.010238562706476372
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-03,0.008106366544429464
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-04,0.00600552620829501
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-05,0.004622378604441058
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-06,0.004622378604441058
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-07,0.002767091034867774
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-08,0.004286847873773549
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-09,0.002478529609759083
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-10,0.004220689888504728
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-11,0.006204816872631712
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-12,0.007967132537152553
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-13,0.007967132537152553
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-14,0.007967132537152553
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-15,0.006447375698246779
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-16,0.006447375698246779
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-17,0.0075623582766439915
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-18,0.0055782312925170075
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-19,0.002857142857142857
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-20,0.002857142857142857
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-21,0.002857142857142857
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-22,0.002857142857142857
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-23,0.006103896103896104
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-24,0.012175324675324676
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-25,0.02186055469953775
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-26,0.024639876545007457
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-27,0.024639876545007457
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-28,0.027745466607119258
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-29,0.03220975232140497
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-06-30,0.03010585621750887
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-01,0.022357922333211346
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-02,0.01660454027754349
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-03,0.01597344614421127
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-04,0.01597344614421127
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-05,0.012867856082099468
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-06,0.00912144545754814
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-07,0.007978588314690997
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-08,0.009743458870564364
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-09,0.014740182330590577
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-10,0.014233990743247835
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-11,0.02263735208778565
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-12,0.02263735208778565
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-13,0.02293988516131657
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-14,0.030162999126003568
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-15,0.027217491025856293
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-16,0.018288919597284865
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-17,0.016646883472490118
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-18,0.008243522127952305
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-19,0.008243522127952305
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-20,0.0072231139646869984
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-21,0.001124859392575928
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-22,0.001124859392575928
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-23,0.0033924330887210525
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-24,0.0033924330887210525
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-25,0.012321004517292481
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-26,0.019123725605727854
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-27,0.021089649590000464
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-28,0.02133841657105091
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-29,0.024224419457053795
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-30,0.025358206305126356
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-31,0.025358206305126356
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-01,0.016429634876554928
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-02,0.009626913788119555
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-03,0.009180746642752723
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-04,0.007807120269126348
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-05,0.005854824199183219
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-06,0.01111147231297419
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-07,0.012131880476239497
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-08,0.012131880476239497
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-09,0.012131880476239497
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-10,0.010612123637333722
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-11,0.010612123637333722
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-12,0.010684453038577787
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-13,0.0035302037790653695
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-14,0.0033452175038535307
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-15,0.0033452175038535307
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-16,0.0033452175038535307
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-17,0.0033452175038535307
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-18,0.004351253721157354
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-19,0.005787219945855973
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-20,0.004283460547359732
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-21,0.004199918358554385
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-22,0.017186931345567372
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-23,0.031764190820786034
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-24,0.031764190820786034
11,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-25,0.0360006185615425
4,Región de Coquimbo,2020-03-16,NA
4,Región de Coquimbo,2020-03-17,NA
4,Región de Coquimbo,2020-03-18,NA
4,Región de Coquimbo,2020-03-19,NA
4,Región de Coquimbo,2020-03-20,NA
4,Región de Coquimbo,2020-03-21,NA
4,Región de Coquimbo,2020-03-22,0.0740135774002769
4,Región de Coquimbo,2020-03-23,0.043961996328287664
4,Región de Coquimbo,2020-03-24,0.06044551281180415
4,Región de Coquimbo,2020-03-25,0.06571051807680942
4,Región de Coquimbo,2020-03-26,0.05915667702819485
4,Región de Coquimbo,2020-03-27,0.08132416471292392
4,Región de Coquimbo,2020-03-28,0.0723955932843525
4,Región de Coquimbo,2020-03-29,0.07615499178059308
4,Región de Coquimbo,2020-03-30,0.08255631007188476
4,Región de Coquimbo,2020-03-31,0.06607279358836828
4,Región de Coquimbo,2020-04-01,0.06212737192142762
4,Región de Coquimbo,2020-04-02,0.06024583882038232
4,Región de Coquimbo,2020-04-03,0.046273604158492486
4,Región de Coquimbo,2020-04-04,0.05443686946461494
4,Región de Coquimbo,2020-04-05,0.05385207414297751
4,Región de Coquimbo,2020-04-06,0.05644006586140401
4,Región de Coquimbo,2020-04-07,0.06395886285388522
4,Región de Coquimbo,2020-04-08,0.06303415465069599
4,Región de Coquimbo,2020-04-09,0.06339129750783885
4,Región de Coquimbo,2020-04-10,0.04780688192342327
4,Región de Coquimbo,2020-04-11,0.04547452040738829
4,Región de Coquimbo,2020-04-12,0.04851109735700871
4,Región de Coquimbo,2020-04-13,0.039157355860410074
4,Región de Coquimbo,2020-04-14,0.03308156031093031
4,Región de Coquimbo,2020-04-15,0.031933318309029776
4,Región de Coquimbo,2020-04-16,0.03619156006727153
4,Región de Coquimbo,2020-04-17,0.04351756739327887
4,Región de Coquimbo,2020-04-18,0.045205460595672604
4,Región de Coquimbo,2020-04-19,0.038994280471449
4,Región de Coquimbo,2020-04-20,0.03967167007135676
4,Región de Coquimbo,2020-04-21,0.04307128364046185
4,Región de Coquimbo,2020-04-22,0.04668465310748986
4,Región de Coquimbo,2020-04-23,0.035017596759582444
4,Región de Coquimbo,2020-04-24,0.037691589433575125
4,Región de Coquimbo,2020-04-25,0.03857615378563173
4,Región de Coquimbo,2020-04-26,0.04132340653288448
4,Región de Coquimbo,2020-04-27,0.03989194171798506
4,Región de Coquimbo,2020-04-28,0.03622996425015244
4,Región de Coquimbo,2020-04-29,0.03416695759998982
4,Región de Coquimbo,2020-04-30,0.040355319979994635
4,Región de Coquimbo,2020-05-01,0.04027595490062955
4,Región de Coquimbo,2020-05-02,0.05058007654928902
4,Región de Coquimbo,2020-05-03,0.05735663332584579
4,Región de Coquimbo,2020-05-04,0.06414337911979864
4,Región de Coquimbo,2020-05-05,0.065304661950232
4,Región de Coquimbo,2020-05-06,0.062063631276652854
4,Región de Coquimbo,2020-05-07,0.06124287042255009
4,Región de Coquimbo,2020-05-08,0.05807351824563648
4,Región de Coquimbo,2020-05-09,0.05408795455451117
4,Región de Coquimbo,2020-05-10,0.06712053600814526
4,Región de Coquimbo,2020-05-11,0.08220293796422218
4,Región de Coquimbo,2020-05-12,0.1015541392826366
4,Región de Coquimbo,2020-05-13,0.11707529027176788
4,Región de Coquimbo,2020-05-14,0.11957760326846242
4,Región de Coquimbo,2020-05-15,0.1305254355689889
4,Región de Coquimbo,2020-05-16,0.12363130491662337
4,Región de Coquimbo,2020-05-17,0.11708476615592854
4,Región de Coquimbo,2020-05-18,0.11179448826904015
4,Región de Coquimbo,2020-05-19,0.09629758000104753
4,Región de Coquimbo,2020-05-20,0.09163514298668017
4,Región de Coquimbo,2020-05-21,0.10463353132667037
4,Región de Coquimbo,2020-05-22,0.10205433286219316
4,Región de Coquimbo,2020-05-23,0.11654797278391528
4,Región de Coquimbo,2020-05-24,0.12076568061773542
4,Región de Coquimbo,2020-05-25,0.13491733808889497
4,Región de Coquimbo,2020-05-26,0.15766603596161835
4,Región de Coquimbo,2020-05-27,0.18312066880091835
4,Región de Coquimbo,2020-05-28,0.18739927576609247
4,Región de Coquimbo,2020-05-29,0.19696572098316525
4,Región de Coquimbo,2020-05-30,0.20519236069565402
4,Región de Coquimbo,2020-05-31,0.20510325250159864
4,Región de Coquimbo,2020-06-01,0.20655458888899642
4,Región de Coquimbo,2020-06-02,0.2130884844985223
4,Región de Coquimbo,2020-06-03,0.19217889556368475
4,Región de Coquimbo,2020-06-04,0.19166367308124915
4,Región de Coquimbo,2020-06-05,0.19256366522896867
4,Región de Coquimbo,2020-06-06,0.18550766043711484
4,Región de Coquimbo,2020-06-07,0.1916344231866231
4,Región de Coquimbo,2020-06-08,0.18329663991277842
4,Región de Coquimbo,2020-06-09,0.17010354729111438
4,Región de Coquimbo,2020-06-10,0.1793938049491374
4,Región de Coquimbo,2020-06-11,0.1803789796045819
4,Región de Coquimbo,2020-06-12,0.1767273838152496
4,Región de Coquimbo,2020-06-13,0.18225317746604325
4,Región de Coquimbo,2020-06-14,0.18202596426748102
4,Región de Coquimbo,2020-06-15,0.19083276030831958
4,Región de Coquimbo,2020-06-16,0.2013392538148131
4,Región de Coquimbo,2020-06-17,0.19999897086619062
4,Región de Coquimbo,2020-06-18,0.19844870597107792
4,Región de Coquimbo,2020-06-19,0.20164369378689348
4,Región de Coquimbo,2020-06-20,0.19303399990934245
4,Región de Coquimbo,2020-06-21,0.18845073424233294
4,Región de Coquimbo,2020-06-22,0.1874957355269759
4,Región de Coquimbo,2020-06-23,0.17740929878491002
4,Región de Coquimbo,2020-06-24,0.17170183112644036
4,Región de Coquimbo,2020-06-25,0.172354544237271
4,Región de Coquimbo,2020-06-26,0.17558419397255934
4,Región de Coquimbo,2020-06-27,0.17684330944394072
4,Región de Coquimbo,2020-06-28,0.18427512832533943
4,Región de Coquimbo,2020-06-29,0.16651547087173343
4,Región de Coquimbo,2020-06-30,0.17696220132852342
4,Región de Coquimbo,2020-07-01,0.1813524422312262
4,Región de Coquimbo,2020-07-02,0.18296077144428152
4,Región de Coquimbo,2020-07-03,0.18359844942775813
4,Región de Coquimbo,2020-07-04,0.18810918116227485
4,Región de Coquimbo,2020-07-05,0.19025710929904682
4,Región de Coquimbo,2020-07-06,0.20912711838932022
4,Región de Coquimbo,2020-07-07,0.21355824537510773
4,Región de Coquimbo,2020-07-08,0.21333736234309217
4,Región de Coquimbo,2020-07-09,0.21083558819445897
4,Región de Coquimbo,2020-07-10,0.20502692030174927
4,Región de Coquimbo,2020-07-11,0.2100404257382182
4,Región de Coquimbo,2020-07-12,0.2030261705396481
4,Región de Coquimbo,2020-07-13,0.20498762178681362
4,Región de Coquimbo,2020-07-14,0.1917116242962859
4,Región de Coquimbo,2020-07-15,0.1969090562363551
4,Región de Coquimbo,2020-07-16,0.20606294820789026
4,Región de Coquimbo,2020-07-17,0.2112136829450513
4,Región de Coquimbo,2020-07-18,0.21637258506718554
4,Región de Coquimbo,2020-07-19,0.22146973694298572
4,Región de Coquimbo,2020-07-20,0.20917888745555846
4,Región de Coquimbo,2020-07-21,0.21468777021483468
4,Región de Coquimbo,2020-07-22,0.21024177853526477
4,Región de Coquimbo,2020-07-23,0.20162508948404234
4,Región de Coquimbo,2020-07-24,0.19516497082880171
4,Región de Coquimbo,2020-07-25,0.18683408156146522
4,Región de Coquimbo,2020-07-26,0.1839793283882407
4,Región de Coquimbo,2020-07-27,0.18578735404073982
4,Región de Coquimbo,2020-07-28,0.17441830190855173
4,Región de Coquimbo,2020-07-29,0.16559173755308823
4,Región de Coquimbo,2020-07-30,0.15487421430246542
4,Región de Coquimbo,2020-07-31,0.14777351754659626
4,Región de Coquimbo,2020-08-01,0.146842668567416
4,Región de Coquimbo,2020-08-02,0.15746146153915014
4,Región de Coquimbo,2020-08-03,0.1471613461915008
4,Región de Coquimbo,2020-08-04,0.1464234477263296
4,Región de Coquimbo,2020-08-05,0.14983922021808563
4,Región de Coquimbo,2020-08-06,0.15482375051331262
4,Región de Coquimbo,2020-08-07,0.160712192625037
4,Región de Coquimbo,2020-08-08,0.15101683380649597
4,Región de Coquimbo,2020-08-09,0.13960606794976568
4,Región de Coquimbo,2020-08-10,0.14519794721002444
4,Región de Coquimbo,2020-08-11,0.15137546330758792
4,Región de Coquimbo,2020-08-12,0.14476539467585864
4,Región de Coquimbo,2020-08-13,0.14491938964341933
4,Región de Coquimbo,2020-08-14,0.14147251591709556
4,Región de Coquimbo,2020-08-15,0.13746654742724473
4,Región de Coquimbo,2020-08-16,0.13750609813124728
4,Región de Coquimbo,2020-08-17,0.1373075993073118
4,Región de Coquimbo,2020-08-18,0.13494027688454546
4,Región de Coquimbo,2020-08-19,0.14021841953878142
4,Región de Coquimbo,2020-08-20,0.1390012435403523
4,Región de Coquimbo,2020-08-21,0.13254175175346325
4,Región de Coquimbo,2020-08-22,0.13237091249507776
4,Región de Coquimbo,2020-08-23,0.1332582239413954
4,Región de Coquimbo,2020-08-24,0.12785879224484675
4,Región de Coquimbo,2020-08-25,0.12125766108406033
9,Región de la Araucanía,2020-03-02,NA
9,Región de la Araucanía,2020-03-03,NA
9,Región de la Araucanía,2020-03-04,NA
9,Región de la Araucanía,2020-03-05,NA
9,Región de la Araucanía,2020-03-06,NA
9,Región de la Araucanía,2020-03-07,NA
9,Región de la Araucanía,2020-03-08,NA
9,Región de la Araucanía,2020-03-09,NA
9,Región de la Araucanía,2020-03-10,NA
