codigo_provincia,provincia_residencia,fecha,positividad
72,Cauquenes,2020-07-10,0.08569134033738941
72,Cauquenes,2020-07-11,0.10782413711807352
72,Cauquenes,2020-07-12,0.11364184881813816
72,Cauquenes,2020-07-13,0.12434748101909747
72,Cauquenes,2020-07-14,0.11758143228154315
72,Cauquenes,2020-07-15,0.1107071036027032
72,Cauquenes,2020-07-16,0.116376037843066
72,Cauquenes,2020-07-17,0.11579766884364437
72,Cauquenes,2020-07-18,0.09366487206296027
72,Cauquenes,2020-07-19,0.08458015709589237
72,Cauquenes,2020-07-20,0.07122902224943041
72,Cauquenes,2020-07-21,0.053736310879168026
72,Cauquenes,2020-07-22,0.0509638811525604
72,Cauquenes,2020-07-23,0.039821234248324094
72,Cauquenes,2020-07-24,0.023190805853189812
72,Cauquenes,2020-07-25,0.02499912411720428
72,Cauquenes,2020-07-26,0.03315013226821243
72,Cauquenes,2020-07-27,0.03735181294048134
72,Cauquenes,2020-07-28,0.042976109903360975
72,Cauquenes,2020-07-29,0.03758527432384615
72,Cauquenes,2020-07-30,0.032854905355066584
72,Cauquenes,2020-07-31,0.029149347896973633
72,Cauquenes,2020-08-01,0.027341029632959164
72,Cauquenes,2020-08-02,0.011468013759943293
72,Cauquenes,2020-08-03,0.007266333087674386
72,Cauquenes,2020-08-04,0.0029062586279553016
72,Cauquenes,2020-08-05,0.0029062586279553016
72,Cauquenes,2020-08-06,0.009117438752178905
72,Cauquenes,2020-08-07,0.014343534495516027
72,Cauquenes,2020-08-08,0.014343534495516027
72,Cauquenes,2020-08-09,0.014343534495516027
72,Cauquenes,2020-08-10,0.025864271822704968
72,Cauquenes,2020-08-11,0.026612121754152056
72,Cauquenes,2020-08-12,0.029786724928755233
72,Cauquenes,2020-08-13,0.025350167697166942
72,Cauquenes,2020-08-14,0.029304546651545898
72,Cauquenes,2020-08-15,0.029304546651545898
72,Cauquenes,2020-08-16,0.029304546651545898
72,Cauquenes,2020-08-17,0.019592127588371425
72,Cauquenes,2020-08-18,0.020177457751166375
72,Cauquenes,2020-08-19,0.024521651569044404
72,Cauquenes,2020-08-20,0.033971518472327454
72,Cauquenes,2020-08-21,0.029642514143323126
72,Cauquenes,2020-08-22,0.03271471076390684
72,Cauquenes,2020-08-23,0.03842899647819256
72,Cauquenes,2020-08-24,0.039942937350390714
72,Cauquenes,2020-08-25,0.04528204268949606
91,Cautín,2020-03-02,NA
91,Cautín,2020-03-03,NA
91,Cautín,2020-03-04,NA
91,Cautín,2020-03-05,NA
91,Cautín,2020-03-06,NA
91,Cautín,2020-03-07,NA
91,Cautín,2020-03-08,NA
91,Cautín,2020-03-09,NA
91,Cautín,2020-03-10,NA
91,Cautín,2020-03-11,NA
91,Cautín,2020-03-12,NA
91,Cautín,2020-03-13,NA
91,Cautín,2020-03-14,NA
91,Cautín,2020-03-15,0.2846371882086168
91,Cautín,2020-03-16,0.32158300101649856
91,Cautín,2020-03-17,0.3356590716963428
91,Cautín,2020-03-18,0.32149651011998814
91,Cautín,2020-03-19,0.3275115477139731
91,Cautín,2020-03-20,0.34429159306544704
91,Cautín,2020-03-21,0.32293421290408014
91,Cautín,2020-03-22,0.3205332525199265
91,Cautín,2020-03-23,0.3273662415553627
91,Cautín,2020-03-24,0.3295535068109855
91,Cautín,2020-03-25,0.33846396754700403
91,Cautín,2020-03-26,0.3457142360754681
91,Cautín,2020-03-27,0.3544443948056268
91,Cautín,2020-03-28,0.3705296661234563
91,Cautín,2020-03-29,0.36476736120148745
91,Cautín,2020-03-30,0.36810102136424855
91,Cautín,2020-03-31,0.37015270374379977
91,Cautín,2020-04-01,0.3782918875610392
91,Cautín,2020-04-02,0.378797495209504
91,Cautín,2020-04-03,0.36024821503231685
91,Cautín,2020-04-04,0.3448802496643515
91,Cautín,2020-04-05,0.3328374127275966
91,Cautín,2020-04-06,0.3208537563421265
91,Cautín,2020-04-07,0.3107927062810764
91,Cautín,2020-04-08,0.2887058381269443
91,Cautín,2020-04-09,0.26513563273855706
91,Cautín,2020-04-10,0.26175508835434075
91,Cautín,2020-04-11,0.2519829976998971
91,Cautín,2020-04-12,0.23332485859406107
91,Cautín,2020-04-13,0.2295549379908738
91,Cautín,2020-04-14,0.21858473172654988
91,Cautín,2020-04-15,0.20694036105962282
91,Cautín,2020-04-16,0.1980955848804861
91,Cautín,2020-04-17,0.1940644226375293
91,Cautín,2020-04-18,0.18718627870980115
91,Cautín,2020-04-19,0.18976934092019254
91,Cautín,2020-04-20,0.17031521780753284
91,Cautín,2020-04-21,0.1659767820965481
91,Cautín,2020-04-22,0.15777735440559498
91,Cautín,2020-04-23,0.13764591199812354
91,Cautín,2020-04-24,0.11181903564277951
91,Cautín,2020-04-25,0.10217056892624997
91,Cautín,2020-04-26,0.08209738813878346
91,Cautín,2020-04-27,0.0781291341705295
91,Cautín,2020-04-28,0.06550126820933021
91,Cautín,2020-04-29,0.05673895808652757
91,Cautín,2020-04-30,0.059332892856697315
91,Cautín,2020-05-01,0.056937400431176885
91,Cautín,2020-05-02,0.04657633292725224
91,Cautín,2020-05-03,0.04958021880515386
91,Cautín,2020-05-04,0.04660402832896339
91,Cautín,2020-05-05,0.044217955620310036
91,Cautín,2020-05-06,0.04309063963072627
91,Cautín,2020-05-07,0.04253128015856563
91,Cautín,2020-05-08,0.048764900294054926
91,Cautín,2020-05-09,0.050380419717251435
91,Cautín,2020-05-10,0.047432512343604176
91,Cautín,2020-05-11,0.05562412232092844
91,Cautín,2020-05-12,0.05589245341816929
91,Cautín,2020-05-13,0.06481930443912799
91,Cautín,2020-05-14,0.06572885761217943
91,Cautín,2020-05-15,0.06194699133031315
91,Cautín,2020-05-16,0.06345771415046496
91,Cautín,2020-05-17,0.06411819795485167
91,Cautín,2020-05-18,0.05541985051035828
91,Cautín,2020-05-19,0.059285062509724554
91,Cautín,2020-05-20,0.05231339915823924
91,Cautín,2020-05-21,0.055263695496208444
91,Cautín,2020-05-22,0.06939510863752257
91,Cautín,2020-05-23,0.07604284974937092
91,Cautín,2020-05-24,0.0817238632044028
91,Cautín,2020-05-25,0.08964652083501683
91,Cautín,2020-05-26,0.08882257137058398
91,Cautín,2020-05-27,0.10008630763432025
91,Cautín,2020-05-28,0.10419475721448278
91,Cautín,2020-05-29,0.09364913880940587
91,Cautín,2020-05-30,0.0885141521134472
91,Cautín,2020-05-31,0.08830645431374577
91,Cautín,2020-06-01,0.08643441837065566
91,Cautín,2020-06-02,0.08953065987749319
91,Cautín,2020-06-03,0.08228922827300426
91,Cautín,2020-06-04,0.08020952315151905
91,Cautín,2020-06-05,0.07922813209785264
91,Cautín,2020-06-06,0.08756157007003544
91,Cautín,2020-06-07,0.09086718498134508
91,Cautín,2020-06-08,0.09958535114689386
91,Cautín,2020-06-09,0.0899792467070196
91,Cautín,2020-06-10,0.08757782116865138
91,Cautín,2020-06-11,0.08496402664685859
91,Cautín,2020-06-12,0.08016965606843855
91,Cautín,2020-06-13,0.0783712970710237
91,Cautín,2020-06-14,0.06728984657520216
91,Cautín,2020-06-15,0.05651057227845764
91,Cautín,2020-06-16,0.05890653668765797
91,Cautín,2020-06-17,0.055035880317001594
91,Cautín,2020-06-18,0.055126541691730244
91,Cautín,2020-06-19,0.05878356005463096
91,Cautín,2020-06-20,0.05488931943155246
91,Cautín,2020-06-21,0.055934251510967294
91,Cautín,2020-06-22,0.05429387904992614
91,Cautín,2020-06-23,0.05282817199415697
91,Cautín,2020-06-24,0.0526950689663171
91,Cautín,2020-06-25,0.0516392906560369
91,Cautín,2020-06-26,0.05258411302943071
91,Cautín,2020-06-27,0.05290036856390256
91,Cautín,2020-06-28,0.0566767340423957
91,Cautín,2020-06-29,0.05948939756934494
91,Cautín,2020-06-30,0.0631439370645924
91,Cautín,2020-07-01,0.06890767072306289
91,Cautín,2020-07-02,0.06524368502154368
91,Cautín,2020-07-03,0.06052170593645592
91,Cautín,2020-07-04,0.056179719506610847
91,Cautín,2020-07-05,0.051396608835326006
91,Cautín,2020-07-06,0.04803122421994139
91,Cautín,2020-07-07,0.046607831534153994
91,Cautín,2020-07-08,0.04352580213633512
91,Cautín,2020-07-09,0.04219590080643379
91,Cautín,2020-07-10,0.039264818667031756
91,Cautín,2020-07-11,0.03611021263890318
91,Cautín,2020-07-12,0.03889948902599079
91,Cautín,2020-07-13,0.0383637747402765
91,Cautín,2020-07-14,0.03107484458355941
91,Cautín,2020-07-15,0.030380320855584377
91,Cautín,2020-07-16,0.032824189623360596
91,Cautín,2020-07-17,0.04081479044384146
91,Cautín,2020-07-18,0.04219074375822951
91,Cautín,2020-07-19,0.043330839852043126
91,Cautín,2020-07-20,0.04486001490234494
91,Cautín,2020-07-21,0.05308236156596795
91,Cautín,2020-07-22,0.05065231562801993
91,Cautín,2020-07-23,0.05074436584524886
91,Cautín,2020-07-24,0.046325193596196565
91,Cautín,2020-07-25,0.04335818543692413
91,Cautín,2020-07-26,0.04135130906456552
91,Cautín,2020-07-27,0.04130797921144911
91,Cautín,2020-07-28,0.03502502201456455
91,Cautín,2020-07-29,0.03560930055532369
91,Cautín,2020-07-30,0.039023041251321514
91,Cautín,2020-07-31,0.03656359593473334
91,Cautín,2020-08-01,0.045997233432082035
91,Cautín,2020-08-02,0.052454087158560335
91,Cautín,2020-08-03,0.05012962665176986
91,Cautín,2020-08-04,0.048282615566883486
91,Cautín,2020-08-05,0.04648520549269412
91,Cautín,2020-08-06,0.04046696953493644
91,Cautín,2020-08-07,0.04071786019678601
91,Cautín,2020-08-08,0.0323213466716362
91,Cautín,2020-08-09,0.03102195684048587
91,Cautín,2020-08-10,0.03121541085976836
91,Cautín,2020-08-11,0.03377340841776592
91,Cautín,2020-08-12,0.03476372129519776
91,Cautín,2020-08-13,0.03634466991250775
91,Cautín,2020-08-14,0.035574811744070324
91,Cautín,2020-08-15,0.03800778546891008
91,Cautín,2020-08-16,0.030905896361830162
91,Cautín,2020-08-17,0.03452913777309
91,Cautín,2020-08-18,0.036579230537468484
91,Cautín,2020-08-19,0.03759972973244472
91,Cautín,2020-08-20,0.03467259217738096
91,Cautín,2020-08-21,0.03530364046364349
91,Cautín,2020-08-22,0.03436939684165283
91,Cautín,2020-08-23,0.03984099663321093
91,Cautín,2020-08-24,0.036628600563672
91,Cautín,2020-08-25,0.032315234673951435
133,Chacabuco,2020-03-10,NA
133,Chacabuco,2020-03-11,NA
133,Chacabuco,2020-03-12,NA
133,Chacabuco,2020-03-13,NA
133,Chacabuco,2020-03-14,NA
133,Chacabuco,2020-03-15,NA
133,Chacabuco,2020-03-16,NA
133,Chacabuco,2020-03-17,NA
133,Chacabuco,2020-03-18,0.0784356954415094
133,Chacabuco,2020-03-19,0.0934732894264718
133,Chacabuco,2020-03-20,0.09539341231433662
133,Chacabuco,2020-03-21,0.09080976067186144
133,Chacabuco,2020-03-22,0.10627577613787692
133,Chacabuco,2020-03-23,0.11249076213227467
133,Chacabuco,2020-03-24,0.11342446894833444
133,Chacabuco,2020-03-25,0.11544155485246353
133,Chacabuco,2020-03-26,0.10315121361475386
133,Chacabuco,2020-03-27,0.10756341088899644
133,Chacabuco,2020-03-28,0.17058862097303004
133,Chacabuco,2020-03-29,0.17984788023228931
133,Chacabuco,2020-03-30,0.1680322448872422
133,Chacabuco,2020-03-31,0.18130071016809138
133,Chacabuco,2020-04-01,0.1789816007061248
133,Chacabuco,2020-04-02,0.18349827047703185
133,Chacabuco,2020-04-03,0.17733362301780842
133,Chacabuco,2020-04-04,0.12538557106975645
133,Chacabuco,2020-04-05,0.10647800804454638
133,Chacabuco,2020-04-06,0.11184369498918069
133,Chacabuco,2020-04-07,0.10284579039162123
133,Chacabuco,2020-04-08,0.10516489985358783
133,Chacabuco,2020-04-09,0.12296363397703203
133,Chacabuco,2020-04-10,0.12188021035839715
133,Chacabuco,2020-04-11,0.11192350040168719
133,Chacabuco,2020-04-12,0.09511677771261155
133,Chacabuco,2020-04-13,0.09164411299998253
133,Chacabuco,2020-04-14,0.08199540105618862
133,Chacabuco,2020-04-15,0.07420807559969023
133,Chacabuco,2020-04-16,0.08211245192511919
133,Chacabuco,2020-04-17,0.10853840692250276
133,Chacabuco,2020-04-18,0.10853840692250276
133,Chacabuco,2020-04-19,0.1548704532545491
133,Chacabuco,2020-04-20,0.1632684058704807
133,Chacabuco,2020-04-21,0.17251652617123256
133,Chacabuco,2020-04-22,0.1835506048744842
133,Chacabuco,2020-04-23,0.1659445550103698
133,Chacabuco,2020-04-24,0.15630736680175303
133,Chacabuco,2020-04-25,0.16026064622673059
133,Chacabuco,2020-04-26,0.13272559237588724
133,Chacabuco,2020-04-27,0.12892812402145687
133,Chacabuco,2020-04-28,0.1272990513397526
133,Chacabuco,2020-04-29,0.13731760421544834
133,Chacabuco,2020-04-30,0.14382251032535776
133,Chacabuco,2020-05-01,0.14571506221790964
133,Chacabuco,2020-05-02,0.1566740634946865
133,Chacabuco,2020-05-03,0.1937776921314959
133,Chacabuco,2020-05-04,0.22157392690447486
133,Chacabuco,2020-05-05,0.24897678989015995
133,Chacabuco,2020-05-06,0.2584090243223944
133,Chacabuco,2020-05-07,0.26636066959999805
133,Chacabuco,2020-05-08,0.2825356121359721
133,Chacabuco,2020-05-09,0.3087580832072674
133,Chacabuco,2020-05-10,0.2992299377811024
133,Chacabuco,2020-05-11,0.30642335104124974
133,Chacabuco,2020-05-12,0.3190462280813047
133,Chacabuco,2020-05-13,0.3264319582931218
133,Chacabuco,2020-05-14,0.3609786310240402
133,Chacabuco,2020-05-15,0.37127370969492945
133,Chacabuco,2020-05-16,0.3774137714617536
133,Chacabuco,2020-05-17,0.40398962403738337
133,Chacabuco,2020-05-18,0.43449862829536223
133,Chacabuco,2020-05-19,0.4530154107099082
133,Chacabuco,2020-05-20,0.48677659664500716
133,Chacabuco,2020-05-21,0.5099474034292594
133,Chacabuco,2020-05-22,0.5295834500675943
133,Chacabuco,2020-05-23,0.5465882614211561
133,Chacabuco,2020-05-24,0.5542047172068352
133,Chacabuco,2020-05-25,0.5551013276840497
133,Chacabuco,2020-05-26,0.5570451274322136
133,Chacabuco,2020-05-27,0.5343631534228059
133,Chacabuco,2020-05-28,0.5182567108457752
133,Chacabuco,2020-05-29,0.5157614990033637
133,Chacabuco,2020-05-30,0.515233926655084
133,Chacabuco,2020-05-31,0.49837570630849165
133,Chacabuco,2020-06-01,0.48787890048392496
133,Chacabuco,2020-06-02,0.48088381935148306
133,Chacabuco,2020-06-03,0.4792806386409533
133,Chacabuco,2020-06-04,0.47812856490823447
133,Chacabuco,2020-06-05,0.4722631095721966
133,Chacabuco,2020-06-06,0.47181637915589214
133,Chacabuco,2020-06-07,0.46785007518958815
133,Chacabuco,2020-06-08,0.47487348602207174
133,Chacabuco,2020-06-09,0.46279293893648477
133,Chacabuco,2020-06-10,0.47452516806001827
133,Chacabuco,2020-06-11,0.4688993481535296
133,Chacabuco,2020-06-12,0.46237982616574247
133,Chacabuco,2020-06-13,0.4476102819844336
133,Chacabuco,2020-06-14,0.46167954605369765
133,Chacabuco,2020-06-15,0.440790645310428
133,Chacabuco,2020-06-16,0.43729435760884366
133,Chacabuco,2020-06-17,0.4338320705608214
133,Chacabuco,2020-06-18,0.43290184498111833
133,Chacabuco,2020-06-19,0.4273802294657031
133,Chacabuco,2020-06-20,0.4225419305097571
133,Chacabuco,2020-06-21,0.42156153835289434
133,Chacabuco,2020-06-22,0.42525590334862917
133,Chacabuco,2020-06-23,0.42378384261304713
133,Chacabuco,2020-06-24,0.42064847610689415
133,Chacabuco,2020-06-25,0.3991358161050255
133,Chacabuco,2020-06-26,0.39034507420282627
133,Chacabuco,2020-06-27,0.38943766898721893
133,Chacabuco,2020-06-28,0.36322507868794135
133,Chacabuco,2020-06-29,0.36552206276866195
133,Chacabuco,2020-06-30,0.36234598148758707
133,Chacabuco,2020-07-01,0.34237061202945895
133,Chacabuco,2020-07-02,0.34826777608988835
133,Chacabuco,2020-07-03,0.34694559418225657
133,Chacabuco,2020-07-04,0.3297194301807034
133,Chacabuco,2020-07-05,0.2976083833328144
133,Chacabuco,2020-07-06,0.2789491465884713
133,Chacabuco,2020-07-07,0.26390234403401414
133,Chacabuco,2020-07-08,0.2531294141724143
133,Chacabuco,2020-07-09,0.24607536102406138
133,Chacabuco,2020-07-10,0.24202248320880734
133,Chacabuco,2020-07-11,0.23201655235112878
133,Chacabuco,2020-07-12,0.26661820070277714
133,Chacabuco,2020-07-13,0.2551495106626585
133,Chacabuco,2020-07-14,0.2592528242288877
133,Chacabuco,2020-07-15,0.2495171266711761
133,Chacabuco,2020-07-16,0.24046622355130745
133,Chacabuco,2020-07-17,0.22117301675810067
133,Chacabuco,2020-07-18,0.21938315378337211
133,Chacabuco,2020-07-19,0.1948295823548007
133,Chacabuco,2020-07-20,0.19055445548831168
133,Chacabuco,2020-07-21,0.1777554897481695
133,Chacabuco,2020-07-22,0.1779144224682095
133,Chacabuco,2020-07-23,0.1734833447739739
133,Chacabuco,2020-07-24,0.1683165288312959
133,Chacabuco,2020-07-25,0.16345778308895967
133,Chacabuco,2020-07-26,0.1450486049015557
133,Chacabuco,2020-07-27,0.13790574775869854
133,Chacabuco,2020-07-28,0.1254763692276251
133,Chacabuco,2020-07-29,0.12178544936904057
133,Chacabuco,2020-07-30,0.1166655066551129
133,Chacabuco,2020-07-31,0.11677067076647615
133,Chacabuco,2020-08-01,0.1110210691471127
133,Chacabuco,2020-08-02,0.11459484888942437
133,Chacabuco,2020-08-03,0.1071435813106249
133,Chacabuco,2020-08-04,0.09937411107142101
133,Chacabuco,2020-08-05,0.09507023884302047
133,Chacabuco,2020-08-06,0.0818378491129349
133,Chacabuco,2020-08-07,0.0799092896629936
133,Chacabuco,2020-08-08,0.08436856870171189
133,Chacabuco,2020-08-09,0.09802701909485616
133,Chacabuco,2020-08-10,0.0975552585651036
133,Chacabuco,2020-08-11,0.09827358785486145
133,Chacabuco,2020-08-12,0.0943998453482702
133,Chacabuco,2020-08-13,0.09757392604045491
133,Chacabuco,2020-08-14,0.09617348950798624
133,Chacabuco,2020-08-15,0.08795920379370052
133,Chacabuco,2020-08-16,0.08045559629009301
133,Chacabuco,2020-08-17,0.08215084564944646
133,Chacabuco,2020-08-18,0.08471140565681498
133,Chacabuco,2020-08-19,0.09331837826797315
133,Chacabuco,2020-08-20,0.09126205421859655
133,Chacabuco,2020-08-21,0.08785089764202132
133,Chacabuco,2020-08-22,0.09056253785366154
133,Chacabuco,2020-08-23,0.07934790707381337
133,Chacabuco,2020-08-24,0.07626194790107235
133,Chacabuco,2020-08-25,0.07501269794287796
32,Chañaral,2020-03-27,NA
32,Chañaral,2020-03-28,NA
32,Chañaral,2020-03-29,NA
32,Chañaral,2020-03-30,NA
32,Chañaral,2020-03-31,NA
32,Chañaral,2020-04-01,NA
32,Chañaral,2020-04-02,NA
32,Chañaral,2020-04-03,NA
32,Chañaral,2020-04-04,NA
32,Chañaral,2020-04-05,NA
32,Chañaral,2020-04-06,NA
32,Chañaral,2020-04-07,NA
32,Chañaral,2020-04-08,NA
32,Chañaral,2020-04-09,NA
32,Chañaral,2020-04-10,NA
32,Chañaral,2020-04-11,NA
32,Chañaral,2020-04-12,NA
32,Chañaral,2020-04-13,NA
32,Chañaral,2020-04-14,NA
32,Chañaral,2020-04-15,NA
32,Chañaral,2020-04-16,NA
32,Chañaral,2020-04-17,NA
32,Chañaral,2020-04-18,NA
32,Chañaral,2020-04-19,NA
32,Chañaral,2020-04-20,NA
32,Chañaral,2020-04-21,NA
32,Chañaral,2020-04-22,NA
32,Chañaral,2020-04-23,NA
32,Chañaral,2020-04-24,NA
32,Chañaral,2020-04-25,NA
32,Chañaral,2020-04-26,NA
32,Chañaral,2020-04-27,NA
32,Chañaral,2020-04-28,NA
32,Chañaral,2020-04-29,NA
32,Chañaral,2020-04-30,NA
32,Chañaral,2020-05-01,NA
32,Chañaral,2020-05-02,NA
32,Chañaral,2020-05-03,NA
32,Chañaral,2020-05-04,NA
32,Chañaral,2020-05-05,NA
32,Chañaral,2020-05-06,NA
32,Chañaral,2020-05-07,NA
32,Chañaral,2020-05-08,NA
32,Chañaral,2020-05-09,NA
32,Chañaral,2020-05-10,NA
32,Chañaral,2020-05-11,NA
32,Chañaral,2020-05-12,NA
32,Chañaral,2020-05-13,NA
32,Chañaral,2020-05-14,NA
32,Chañaral,2020-05-15,NA
32,Chañaral,2020-05-16,NA
32,Chañaral,2020-05-17,NA
32,Chañaral,2020-05-18,NA
32,Chañaral,2020-05-19,NA
32,Chañaral,2020-05-20,NA
32,Chañaral,2020-05-21,NA
32,Chañaral,2020-05-22,NA
32,Chañaral,2020-05-23,NA
32,Chañaral,2020-05-24,0.2357142857142857
32,Chañaral,2020-05-25,0.1757142857142857
32,Chañaral,2020-05-26,0.14
32,Chañaral,2020-05-27,0.09238095238095238
32,Chañaral,2020-05-28,0.09238095238095238
32,Chañaral,2020-05-29,0.0734975369458128
32,Chañaral,2020-05-30,0.016354679802955664
32,Chañaral,2020-05-31,0.016354679802955664
32,Chañaral,2020-06-01,0.0049261083743842365
32,Chañaral,2020-06-02,0.0049261083743842365
32,Chañaral,2020-06-03,0.0049261083743842365
32,Chañaral,2020-06-04,0.022783251231527094
32,Chañaral,2020-06-05,0.017857142857142856
32,Chañaral,2020-06-06,0.08928571428571429
32,Chañaral,2020-06-07,0.23214285714285715
32,Chañaral,2020-06-08,0.24456521739130435
32,Chañaral,2020-06-09,0.2835262563523433
32,Chañaral,2020-06-10,0.29066911349520047
32,Chañaral,2020-06-11,0.31362829716866986
32,Chañaral,2020-06-12,0.31362829716866986
32,Chañaral,2020-06-13,0.2421997257400984
32,Chañaral,2020-06-14,0.11158748084213922
32,Chañaral,2020-06-15,0.1222065952480699
32,Chañaral,2020-06-16,0.09515031819179284
32,Chañaral,2020-06-17,0.10748798052945518
32,Chañaral,2020-06-18,0.06667165399884294
32,Chañaral,2020-06-19,0.0926456799728689
32,Chañaral,2020-06-20,0.0926456799728689
32,Chañaral,2020-06-21,0.0982579248708281
32,Chañaral,2020-06-22,0.11417748917748917
32,Chañaral,2020-06-23,0.10227272727272727
32,Chañaral,2020-06-24,0.08279220779220779
32,Chañaral,2020-06-25,0.11136363636363636
32,Chañaral,2020-06-26,0.09332611832611833
32,Chañaral,2020-06-27,0.10693156050298908
32,Chañaral,2020-06-28,NA
32,Chañaral,2020-06-29,NA
32,Chañaral,2020-06-30,NA
32,Chañaral,2020-07-01,NA
32,Chañaral,2020-07-02,NA
32,Chañaral,2020-07-03,NA
32,Chañaral,2020-07-04,NA
32,Chañaral,2020-07-05,0.25184894470608754
32,Chañaral,2020-07-06,0.12123669980812837
32,Chañaral,2020-07-07,0.12652770509913366
32,Chañaral,2020-07-08,0.11065468922611779
32,Chañaral,2020-07-09,0.10103930461073318
32,Chañaral,2020-07-10,0.0927376788756934
32,Chañaral,2020-07-11,0.10702339316140769
32,Chañaral,2020-07-12,0.08321386935188388
32,Chañaral,2020-07-13,0.13219346118861858
32,Chañaral,2020-07-14,0.13387109701259586
32,Chañaral,2020-07-15,0.13820010134160018
32,Chañaral,2020-07-16,0.1262953394368383
32,Chañaral,2020-07-17,0.12311737333514336
32,Chañaral,2020-07-18,0.08740308762085765
32,Chañaral,2020-07-19,0.08740308762085765
32,Chañaral,2020-07-20,0.03146960311594458
32,Chañaral,2020-07-21,0.024500962000962
32,Chañaral,2020-07-22,0.0369786803610333
32,Chañaral,2020-07-23,0.043631341425459075
32,Chañaral,2020-07-24,0.03470276999688764
32,Chañaral,2020-07-25,0.040655150949268595
32,Chañaral,2020-07-26,0.054940865234982886
32,Chañaral,2020-07-27,0.06468745392894
32,Chañaral,2020-07-28,0.07507706431855038
32,Chañaral,2020-07-29,0.05827034162947475
32,Chañaral,2020-07-30,0.05459387104123946
32,Chañaral,2020-07-31,0.06558288203025045
32,Chañaral,2020-08-01,0.0596305010778695
32,Chañaral,2020-08-02,0.0596305010778695
32,Chañaral,2020-08-03,0.062085618463169484
32,Chañaral,2020-08-04,0.05799852908196246
32,Chañaral,2020-08-05,0.06185953294296632
32,Chañaral,2020-08-06,0.06313504314704795
32,Chañaral,2020-08-07,0.07255419542334308
32,Chañaral,2020-08-08,0.21541133828048595
32,Chañaral,2020-08-09,0.2419419505253839
32,Chañaral,2020-08-10,0.24375425846014082
32,Chañaral,2020-08-11,0.24585509879627526
32,Chañaral,2020-08-12,0.25814316325825276
32,Chañaral,2020-08-13,0.2699171036036217
32,Chañaral,2020-08-14,0.24950894033831555
32,Chañaral,2020-08-15,0.127305842231603
32,Chañaral,2020-08-16,0.08648951570099075
32,Chañaral,2020-08-17,0.08200929423963722
32,Chañaral,2020-08-18,0.10932021860938512
32,Chañaral,2020-08-19,0.10209972171497518
32,Chañaral,2020-08-20,0.09111071072596419
32,Chañaral,2020-08-21,0.10409772371297718
32,Chañaral,2020-08-22,0.09931669483556275
32,Chañaral,2020-08-23,0.15033710299882808
32,Chañaral,2020-08-24,0.1484993181421753
102,Chiloé,2020-03-10,NA
102,Chiloé,2020-03-11,NA
102,Chiloé,2020-03-12,NA
102,Chiloé,2020-03-13,NA
102,Chiloé,2020-03-14,NA
102,Chiloé,2020-03-15,NA
102,Chiloé,2020-03-16,NA
102,Chiloé,2020-03-17,NA
102,Chiloé,2020-03-18,NA
102,Chiloé,2020-03-19,NA
102,Chiloé,2020-03-20,NA
102,Chiloé,2020-03-21,NA
102,Chiloé,2020-03-22,NA
102,Chiloé,2020-03-23,0
102,Chiloé,2020-03-24,0
102,Chiloé,2020-03-25,NA
102,Chiloé,2020-03-26,NA
102,Chiloé,2020-03-27,NA
102,Chiloé,2020-03-28,NA
102,Chiloé,2020-03-29,NA
102,Chiloé,2020-03-30,NA
102,Chiloé,2020-03-31,NA
102,Chiloé,2020-04-01,NA
102,Chiloé,2020-04-02,NA
102,Chiloé,2020-04-03,NA
102,Chiloé,2020-04-04,NA
102,Chiloé,2020-04-05,0.09659863945578231
102,Chiloé,2020-04-06,0.12667382742570713
102,Chiloé,2020-04-07,0.13381668456856427
102,Chiloé,2020-04-08,0.13381668456856427
102,Chiloé,2020-04-09,0.13381668456856427
102,Chiloé,2020-04-10,0.11340852130325814
102,Chiloé,2020-04-11,0.06578947368421052
102,Chiloé,2020-04-12,0.037218045112781956
102,Chiloé,2020-04-13,0.02142857142857143
102,Chiloé,2020-04-14,0.014285714285714287
102,Chiloé,2020-04-15,0.02077922077922078
102,Chiloé,2020-04-16,0.03665223665223665
102,Chiloé,2020-04-17,0.03665223665223665
102,Chiloé,2020-04-18,0.04963924963924964
102,Chiloé,2020-04-19,0.04963924963924964
102,Chiloé,2020-04-20,0.0419980536259606
102,Chiloé,2020-04-21,0.04914091076881775
102,Chiloé,2020-04-22,0.04264740427531125
102,Chiloé,2020-04-23,0.02677438840229538
102,Chiloé,2020-04-24,0.02677438840229538
102,Chiloé,2020-04-25,0.013787375415282393
102,Chiloé,2020-04-26,0.013787375415282393
102,Chiloé,2020-04-27,0.0071428571428571435
102,Chiloé,2020-04-28,0.008163265306122448
102,Chiloé,2020-04-29,0.014199482609945387
102,Chiloé,2020-04-30,0.014199482609945387
102,Chiloé,2020-05-01,0.014199482609945387
102,Chiloé,2020-05-02,0.018167736578199353
102,Chiloé,2020-05-03,0.06578678419724697
102,Chiloé,2020-05-04,0.08327949556750935
102,Chiloé,2020-05-05,0.07511623026138692
102,Chiloé,2020-05-06,0.07177543074732139
102,Chiloé,2020-05-07,0.08118518267204337
102,Chiloé,2020-05-08,0.09155384626651342
102,Chiloé,2020-05-09,0.10799375556356557
102,Chiloé,2020-05-10,0.06037470794451796
102,Chiloé,2020-05-11,0.053645205967601944
102,Chiloé,2020-05-12,0.0552036475260435
102,Chiloé,2020-05-13,0.05250822973628609
