Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12,2020-06-15,2020-06-19,2020-06-23,2020-06-28,2020-07-01,2020-07-05,2020-07-10,2020-07-13,2020-07-17,2020-07-20,2020-07-24,2020-07-27,2020-07-31,2020-08-03,2020-08-07,2020-08-10,2020-08-14,2020-08-17,2020-08-21,2020-08-24,2020-08-28
Nuble,16,Bulnes,16102,22607.0,13.0,9.0,6.0,7.0,9.0,7.0,3.0,11.0,14.0,13.0,37.0,56.0,50.0,55.0,37.0,33.0,22.0,26.0,18.0,15.0,25.0,23.0,29.0,21.0,26.0,37.0,46.0,49.0,46.0,33.0,30.0,40.0,52.0,85.0,75.0,75.0,66.0,62.0,63.0,56.0
Nuble,16,Chillan,16101,198624.0,84.0,66.0,57.0,35.0,37.0,31.0,19.0,18.0,14.0,20.0,28.0,66.0,62.0,96.0,92.0,83.0,90.0,119.0,140.0,156.0,206.0,194.0,249.0,204.0,223.0,262.0,277.0,263.0,238.0,158.0,134.0,93.0,95.0,120.0,140.0,154.0,143.0,175.0,243.0,356.0
Nuble,16,Chillan Viejo,16103,33827.0,13.0,11.0,7.0,9.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,10.0,14.0,30.0,27.0,19.0,13.0,16.0,24.0,26.0,38.0,36.0,31.0,33.0,31.0,38.0,36.0,39.0,43.0,35.0,24.0,11.0,8.0,10.0,16.0,21.0,21.0,28.0,33.0,58.0
Nuble,16,Cobquecura,16202,5275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,16.0,16.0,15.0,10.0,2.0
Nuble,16,Coelemu,16203,16845.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,13.0,14.0,15.0,13.0,13.0,12.0,23.0,19.0,22.0,16.0,5.0,4.0,8.0,10.0,8.0,5.0,3.0,4.0,8.0,7.0,8.0,12.0,11.0,5.0,5.0,2.0
Nuble,16,Coihueco,16302,28375.0,6.0,5.0,6.0,12.0,13.0,12.0,13.0,11.0,5.0,2.0,3.0,7.0,7.0,9.0,5.0,1.0,1.0,2.0,8.0,9.0,18.0,17.0,23.0,24.0,29.0,45.0,54.0,58.0,55.0,37.0,28.0,20.0,13.0,11.0,16.0,18.0,20.0,15.0,17.0,29.0
Nuble,16,El Carmen,16104,12334.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,9.0,10.0,17.0,9.0,7.0,5.0,18.0,22.0,14.0,10.0,9.0,18.0,19.0,18.0,17.0,6.0,7.0,10.0,11.0,14.0,4.0,0.0,0.0,2.0,4.0,21.0
Nuble,16,Ninhue,16204,5414.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,4.0,7.0,9.0,14.0,14.0,13.0,4.0,3.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0
Nuble,16,Niquen,16303,11567.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,4.0,8.0,16.0,12.0,20.0,24.0,14.0,7.0,6.0,5.0,2.0,3.0,5.0,7.0,11.0,10.0,10.0,8.0,5.0,6.0,23.0,27.0,30.0,36.0,18.0
Nuble,16,Pemuco,16105,8639.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,6.0,3.0,6.0,27.0,47.0,32.0,16.0,11.0,14.0,16.0,12.0,13.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,10.0
Nuble,16,Pinto,16106,11880.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,8.0,11.0,14.0,12.0,7.0,12.0,17.0,17.0,19.0,7.0,7.0,4.0,3.0,1.0,3.0,5.0,6.0,2.0,4.0,5.0
Nuble,16,Portezuelo,16205,4940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,3.0,7.0,9.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0
Nuble,16,Quillon,16107,18777.0,6.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,7.0,6.0,12.0,16.0,13.0,23.0,28.0,31.0,35.0,39.0,29.0,19.0,9.0,10.0,18.0,38.0,34.0,31.0,14.0,8.0,11.0,8.0,6.0,7.0,7.0,7.0,7.0,14.0,18.0
Nuble,16,Quirihue,16201,12192.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,8.0,10.0,6.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,6.0,16.0,15.0,8.0,4.0,16.0,17.0,12.0,3.0,2.0,5.0,8.0,7.0,10.0,19.0,22.0,28.0,27.0,19.0
Nuble,16,Ranquil,16206,6261.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,5.0,4.0,3.0,2.0,3.0,12.0,14.0,8.0,9.0,5.0,5.0,0.0,6.0,8.0,7.0,3.0,2.0,3.0
Nuble,16,San Carlos,16301,56252.0,12.0,10.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,6.0,8.0,10.0,8.0,11.0,20.0,18.0,28.0,41.0,58.0,60.0,136.0,100.0,70.0,49.0,70.0,88.0,83.0,67.0,42.0,38.0,36.0,24.0,16.0,11.0,18.0,21.0,25.0,21.0,33.0,47.0
Nuble,16,San Fabian,16304,4654.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Nuble,16,San Ignacio,16108,16624.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,11.0,11.0,13.0,10.0,16.0,35.0,75.0,81.0,42.0,15.0,8.0,8.0,19.0,25.0,30.0,19.0,21.0,17.0,7.0,8.0,3.0,2.0,2.0,2.0,4.0,7.0
Nuble,16,San Nicolas,16305,12172.0,5.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,6.0,4.0,7.0,8.0,7.0,7.0,8.0,7.0,10.0,9.0,13.0,18.0,29.0,36.0,27.0,10.0,7.0,6.0,14.0,17.0,16.0,6.0,6.0,4.0,3.0,11.0
Nuble,16,Treguaco,16207,5696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,6.0,7.0,2.0,3.0,10.0
Nuble,16,Yungay,16109,18596.0,25.0,17.0,13.0,4.0,3.0,4.0,5.0,8.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,7.0,6.0,6.0,11.0,9.0,21.0,18.0,14.0,9.0,11.0,14.0,15.0,13.0,14.0,14.0,15.0,7.0,9.0,8.0,10.0,7.0,7.0,6.0
Nuble,16,Desconocido Nuble,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,0.0,10.0,1.0,2.0,3.0,7.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,12.0
Nuble,16,Total,,511551.0,190.0,140.0,111.0,82.0,78.0,68.0,51.0,59.0,45.0,55.0,102.0,188.0,182.0,252.0,252.0,224.0,255.0,310.0,350.0,402.0,677.0,635.0,627.0,480.0,496.0,589.0,686.0,691.0,643.0,414.0,356.0,286.0,281.0,315.0,352.0,406.0,404.0,416.0,517.0,695.0
Biobio,08,Alto Biobio,08314,6775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,41.0,79.0,66.0,64.0,32.0,32.0,18.0,17.0,12.0,8.0,8.0,11.0,15.0,10.0,11.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
Biobio,08,Antuco,08302,4306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,11.0,12.0,13.0,5.0,7.0,6.0,6.0,15.0,20.0,15.0,10.0,6.0,9.0,6.0,6.0,1.0,5.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
Biobio,08,Arauco,08202,38679.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,6.0,13.0,18.0,23.0,33.0,26.0,30.0,20.0,22.0,51.0,67.0,100.0,99.0,83.0,52.0,24.0,16.0,25.0,37.0,57.0,72.0,67.0,66.0,67.0,63.0,60.0,59.0,89.0,69.0
Biobio,08,Cabrero,08303,30725.0,7.0,4.0,5.0,3.0,6.0,8.0,6.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,6.0,13.0,75.0,129.0,61.0,27.0,21.0,12.0,16.0,14.0,15.0,10.0,9.0,7.0,8.0,14.0,17.0,11.0,10.0,18.0,28.0,26.0
Biobio,08,Canete,08203,37003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,10.0,13.0,5.0,8.0,7.0,7.0,5.0,11.0,11.0,8.0,5.0,3.0,6.0,12.0,31.0,38.0,51.0,44.0,36.0,28.0,23.0,27.0,40.0,50.0,54.0,47.0
Biobio,08,Chiguayante,08103,91180.0,27.0,13.0,9.0,8.0,17.0,13.0,11.0,11.0,8.0,8.0,6.0,9.0,9.0,6.0,12.0,19.0,26.0,23.0,35.0,39.0,77.0,72.0,80.0,68.0,75.0,77.0,92.0,97.0,99.0,84.0,86.0,86.0,79.0,78.0,104.0,137.0,158.0,158.0,199.0,214.0
Biobio,08,Concepcion,08101,238092.0,23.0,47.0,43.0,33.0,33.0,23.0,19.0,9.0,23.0,33.0,27.0,26.0,40.0,60.0,96.0,120.0,106.0,93.0,118.0,168.0,309.0,328.0,337.0,273.0,220.0,195.0,202.0,198.0,202.0,182.0,206.0,186.0,211.0,219.0,244.0,300.0,351.0,369.0,441.0,530.0
Biobio,08,Contulmo,08204,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,30.0,35.0,29.0,6.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,6.0,4.0,4.0,4.0
Biobio,08,Coronel,08102,125829.0,9.0,2.0,2.0,1.0,0.0,2.0,5.0,4.0,7.0,7.0,15.0,21.0,22.0,25.0,62.0,103.0,115.0,101.0,97.0,95.0,211.0,232.0,290.0,251.0,235.0,203.0,180.0,145.0,139.0,149.0,150.0,141.0,147.0,189.0,196.0,211.0,195.0,185.0,175.0,209.0
Biobio,08,Curanilahue,08205,33892.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0,12.0,15.0,17.0,18.0,24.0,23.0,15.0,41.0,58.0,69.0,60.0,46.0,51.0,31.0,26.0,23.0,27.0,30.0,25.0,15.0,17.0,30.0
Biobio,08,Florida,08104,11841.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,14.0,11.0,13.0,6.0,3.0,4.0,4.0,10.0,21.0,19.0,9.0,8.0,8.0,5.0,9.0,14.0,17.0,18.0
Biobio,08,Hualpen,08112,97273.0,68.0,25.0,19.0,15.0,13.0,11.0,3.0,4.0,9.0,10.0,14.0,14.0,15.0,14.0,16.0,18.0,26.0,26.0,31.0,34.0,65.0,70.0,129.0,123.0,136.0,99.0,127.0,119.0,92.0,89.0,92.0,76.0,88.0,100.0,116.0,155.0,165.0,183.0,200.0,228.0
Biobio,08,Hualqui,08105,26201.0,4.0,5.0,6.0,5.0,10.0,7.0,2.0,0.0,0.0,1.0,2.0,4.0,6.0,11.0,18.0,16.0,11.0,9.0,8.0,8.0,24.0,46.0,59.0,53.0,41.0,23.0,24.0,21.0,32.0,28.0,30.0,24.0,29.0,46.0,73.0,73.0,72.0,78.0,59.0,64.0
Biobio,08,Laja,08304,23873.0,0.0,1.0,1.0,1.0,4.0,6.0,6.0,5.0,3.0,11.0,29.0,34.0,31.0,25.0,15.0,10.0,11.0,8.0,8.0,10.0,13.0,18.0,26.0,42.0,31.0,27.0,29.0,21.0,22.0,20.0,22.0,21.0,20.0,15.0,9.0,6.0,7.0,8.0,8.0,5.0
Biobio,08,Lebu,08201,27100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,2.0,7.0,11.0,9.0,6.0,3.0,4.0,2.0,2.0,5.0,7.0,10.0,5.0,5.0,5.0,9.0,13.0,16.0,8.0,16.0,12.0
Biobio,08,Los Alamos,08206,22524.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,9.0,36.0,50.0,49.0,33.0,24.0,19.0,13.0,13.0,20.0,26.0,22.0,18.0,13.0,23.0,37.0,28.0,20.0,17.0,20.0
Biobio,08,Los Angeles,08301,218515.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,13.0,39.0,61.0,78.0,82.0,92.0,84.0,99.0,95.0,97.0,87.0,113.0,153.0,198.0,200.0,208.0,150.0,151.0,147.0,160.0,125.0,109.0,99.0,118.0,99.0,76.0,72.0,73.0,89.0,104.0,130.0
Biobio,08,Lota,08106,45750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,13.0,21.0,17.0,16.0,20.0,25.0,25.0,27.0,21.0,24.0,44.0,66.0,90.0,98.0,92.0,84.0,75.0,58.0,45.0,44.0,44.0,53.0,65.0,68.0,67.0,62.0,65.0,61.0,73.0,68.0
Biobio,08,Mulchen,08305,31041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,3.0,1.0,0.0,3.0,9.0,10.0,12.0,6.0,4.0,4.0,8.0,23.0,29.0,31.0,36.0,35.0,33.0,26.0,17.0,8.0,3.0,4.0,8.0,12.0,11.0,20.0,14.0,40.0,44.0
Biobio,08,Nacimiento,08306,27944.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,9.0,8.0,8.0,8.0,10.0,11.0,11.0,6.0,7.0,7.0,17.0,21.0,36.0,41.0,35.0,36.0,33.0,27.0,19.0,10.0,4.0,4.0,5.0,3.0,6.0,7.0,7.0,11.0,14.0,25.0,37.0
Biobio,08,Negrete,08307,10429.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,21.0,18.0,14.0,15.0,10.0,10.0,19.0,25.0,27.0,23.0,29.0,22.0,18.0,5.0,12.0,12.0,14.0,11.0,8.0,6.0,3.0,3.0,4.0,10.0,14.0,25.0,25.0,24.0
Biobio,08,Penco,08107,49865.0,5.0,5.0,6.0,7.0,9.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,10.0,14.0,17.0,27.0,39.0,51.0,87.0,103.0,70.0,73.0,87.0,67.0,70.0,60.0,51.0,54.0,63.0,74.0,80.0,84.0,96.0,138.0,149.0,156.0,157.0,166.0
Biobio,08,Quilaco,08308,4179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,7.0,4.0,1.0,1.0,1.0
Biobio,08,Quilleco,08309,10032.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,7.0,11.0,20.0,19.0,18.0,12.0,10.0,10.0,7.0,16.0,16.0,20.0,13.0,15.0,7.0,9.0,8.0
Biobio,08,San Pedro de la Paz,08108,145906.0,29.0,17.0,14.0,13.0,15.0,10.0,3.0,5.0,6.0,9.0,12.0,13.0,21.0,29.0,63.0,65.0,58.0,57.0,67.0,93.0,125.0,151.0,155.0,122.0,112.0,123.0,117.0,120.0,119.0,115.0,116.0,122.0,119.0,126.0,126.0,136.0,150.0,140.0,161.0,180.0
Biobio,08,San Rosendo,08310,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,6.0,10.0,8.0,14.0,10.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
Biobio,08,Santa Barbara,08311,14592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,11.0,11.0,19.0,18.0,21.0,8.0,10.0,27.0,34.0,30.0,21.0,17.0,19.0,19.0,15.0,14.0,15.0,19.0,27.0,25.0,13.0,14.0,11.0,14.0,15.0,20.0,17.0
Biobio,08,Santa Juana,08109,14779.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,13.0,16.0,31.0,24.0,18.0,14.0,8.0,6.0,7.0,6.0,12.0,12.0,11.0,6.0,5.0,4.0,7.0,8.0,10.0,9.0,9.0,23.0
Biobio,08,Talcahuano,08110,158345.0,17.0,31.0,22.0,28.0,24.0,25.0,23.0,27.0,22.0,27.0,23.0,24.0,31.0,31.0,43.0,48.0,67.0,65.0,62.0,55.0,126.0,183.0,185.0,171.0,145.0,175.0,177.0,174.0,168.0,193.0,226.0,231.0,190.0,192.0,207.0,217.0,236.0,264.0,301.0,363.0
Biobio,08,Tirua,08207,11019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,10.0,15.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,7.0,7.0,6.0,2.0,2.0
Biobio,08,Tome,08111,58729.0,27.0,17.0,14.0,10.0,12.0,10.0,3.0,1.0,1.0,14.0,17.0,17.0,9.0,6.0,6.0,9.0,17.0,25.0,46.0,44.0,85.0,95.0,80.0,64.0,37.0,25.0,15.0,18.0,21.0,37.0,37.0,57.0,77.0,88.0,104.0,126.0,140.0,165.0,158.0,153.0
Biobio,08,Tucapel,08312,15205.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,7.0,17.0,23.0,29.0,25.0,19.0,24.0,51.0,51.0,41.0,24.0,19.0,10.0,13.0,9.0,8.0,6.0,9.0,5.0,7.0,7.0,9.0,4.0,7.0,5.0
Biobio,08,Yumbel,08313,22132.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,4.0,3.0,1.0,5.0,8.0,11.0,13.0,11.0,6.0,9.0,21.0,44.0,43.0,45.0,35.0,58.0,71.0,55.0,30.0,8.0,5.0,10.0,12.0,26.0,24.0,22.0,20.0,7.0,7.0,5.0
Biobio,08,Desconocido Biobio,,,,,,,,,,,,,,,,,,,,,,,123.0,167.0,117.0,118.0,84.0,31.0,27.0,31.0,27.0,33.0,37.0,36.0,53.0,48.0,48.0,29.0,42.0,32.0,32.0,45.0
Biobio,08,Total,,1663696.0,230.0,176.0,147.0,132.0,152.0,128.0,86.0,75.0,117.0,187.0,244.0,308.0,352.0,411.0,596.0,751.0,779.0,781.0,820.0,925.0,1759.0,2214.0,2415.0,2187.0,1945.0,1658.0,1655.0,1532.0,1488.0,1420.0,1532.0,1490.0,1536.0,1602.0,1752.0,1958.0,2126.0,2181.0,2457.0,2750.0
La Araucania,09,Angol,09201,56058.0,13.0,18.0,15.0,25.0,38.0,38.0,41.0,29.0,18.0,14.0,12.0,9.0,6.0,12.0,21.0,26.0,29.0,28.0,59.0,86.0,79.0,68.0,53.0,37.0,48.0,56.0,50.0,41.0,22.0,29.0,32.0,43.0,35.0,27.0,40.0,36.0,39.0,19.0,22.0,27.0
La Araucania,09,Carahue,09102,25486.0,14.0,15.0,14.0,12.0,10.0,6.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,9.0,13.0,10.0,14.0,15.0,5.0,6.0,2.0,12.0,9.0,7.0,3.0,5.0,4.0,5.0,5.0,2.0,7.0,16.0,14.0,18.0,16.0,7.0,14.0,20.0,19.0,18.0
La Araucania,09,Cholchol,09121,12341.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,16.0,10.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,6.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
La Araucania,09,Collipulli,09202,26148.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,13.0,10.0,7.0,9.0,7.0,9.0,8.0,12.0,9.0,7.0,11.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,8.0,19.0,38.0,51.0,61.0,46.0,51.0,43.0
La Araucania,09,Cunco,09103,18055.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,18.0,20.0,13.0,4.0,9.0,15.0,15.0,10.0,4.0,7.0,7.0,5.0,6.0,7.0,16.0,17.0,9.0,10.0,6.0,4.0,3.0,5.0,11.0,14.0,27.0,21.0,12.0
La Araucania,09,Curacautin,09203,18178.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,10.0,7.0,0.0,0.0,2.0,2.0,2.0,7.0,5.0,5.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,6.0,5.0,3.0
La Araucania,09,Curarrehue,09104,7802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
La Araucania,09,Ercilla,09204,8458.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,9.0,7.0,2.0,13.0,24.0,19.0,5.0,6.0,11.0,8.0,26.0,21.0,14.0
La Araucania,09,Freire,09105,25446.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,11.0,16.0,14.0,19.0,30.0,32.0,25.0,21.0,23.0,21.0,16.0,9.0,8.0,6.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,7.0,5.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0
La Araucania,09,Galvarino,09106,12633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,14.0,40.0,49.0,50.0,43.0,32.0,14.0,8.0,8.0,18.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
La Araucania,09,Gorbea,09107,15148.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,5.0,9.0,8.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,5.0,0.0,0.0,1.0
La Araucania,09,Lautaro,09108,40746.0,13.0,11.0,5.0,7.0,5.0,7.0,2.0,2.0,7.0,15.0,14.0,10.0,8.0,7.0,9.0,20.0,22.0,20.0,14.0,11.0,12.0,10.0,13.0,9.0,11.0,5.0,4.0,7.0,12.0,21.0,23.0,28.0,22.0,10.0,9.0,13.0,13.0,25.0,25.0,31.0
La Araucania,09,Loncoche,09109,24739.0,4.0,3.0,3.0,3.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,14.0,17.0,20.0,17.0,4.0,1.0,13.0,13.0,12.0,16.0,19.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Araucania,09,Lonquimay,09205,11049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,14.0,18.0,33.0,27.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
La Araucania,09,Los Sauces,09206,7517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,9.0,5.0,4.0,2.0,2.0,1.0,2.0,16.0,30.0,27.0,22.0,4.0,0.0,0.0,0.0,1.0
La Araucania,09,Lumaco,09207,10050.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,11.0,7.0,12.0,8.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
La Araucania,09,Melipeuco,09110,6265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0
La Araucania,09,Nueva Imperial,09111,33777.0,9.0,12.0,12.0,12.0,9.0,8.0,4.0,3.0,2.0,4.0,11.0,9.0,5.0,6.0,3.0,2.0,2.0,9.0,25.0,29.0,27.0,24.0,12.0,13.0,13.0,8.0,2.0,0.0,1.0,3.0,4.0,3.0,3.0,8.0,8.0,5.0,10.0,15.0,11.0,9.0
