ID_CAMPAIGN,ID_DATE,DATA_APPLIED,ID_GROUP,POPULATION_GROUP,ID_AP,NAME_AP,ID_AGE_RANGE,AGE_RANGE,NAME_DOSE,DOSES_APPLIED,DATA_UPDATED,ObjectId
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D1,0,2021-01-03,962
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,963
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,964
56,20210120,2021-01-20,1,IDOSOS,2,AP 21,1,60 a 64 anos,D1,6,2021-01-03,965
56,20210120,2021-01-20,1,IDOSOS,6,AP 33,54,80 e mais,D2,0,2021-01-03,966
56,20210120,2021-01-20,1,IDOSOS,7,AP 40,1,60 a 64 anos,D2,0,2021-01-03,967
56,20210120,2021-01-20,1,IDOSOS,7,AP 40,4,75 a 79 anos,D2,0,2021-01-03,968
56,20210120,2021-01-20,1,IDOSOS,8,AP 51,54,80 e mais,D1,0,2021-01-03,969
56,20210120,2021-01-20,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,970
56,20210120,2021-01-20,4,TRAB. SAUDE,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,971
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,972
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,973
56,20210120,2021-01-20,4,TRAB. SAUDE,4,AP 31,135,18 a 59 anos,D2,13,2021-01-03,974
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D2,0,2021-01-03,975
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D1,496,2021-01-03,976
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D1,0,2021-01-03,977
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,978
56,20210120,2021-01-20,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D1,1,2021-01-03,979
56,20210120,2021-01-20,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,5,2021-01-03,980
56,20210120,2021-01-20,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,164,2021-01-03,981
56,20210120,2021-01-20,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D1,8,2021-01-03,982
56,20210120,2021-01-20,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D1,16,2021-01-03,983
56,20210120,2021-01-20,4,TRAB. SAUDE,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,984
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,985
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,986
56,20210120,2021-01-20,83,ILPI,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,987
56,20210120,2021-01-20,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,988
56,20210119,2021-01-19,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,989
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,990
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,991
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,992
56,20210120,2021-01-20,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,993
56,20210119,2021-01-19,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,994
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D1,0,2021-01-03,995
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,996
56,20210119,2021-01-19,1,IDOSOS,4,AP 31,3,70 a 74 anos,D1,0,2021-01-03,997
56,20210119,2021-01-19,1,IDOSOS,5,AP 32,54,80 e mais,D1,0,2021-01-03,998
56,20210119,2021-01-19,1,IDOSOS,6,AP 33,2,65 a 69 anos,D2,0,2021-01-03,999
56,20210119,2021-01-19,1,IDOSOS,7,AP 40,4,75 a 79 anos,D2,0,2021-01-03,1000
56,20210119,2021-01-19,1,IDOSOS,9,AP 52,2,65 a 69 anos,D2,0,2021-01-03,1001
56,20210119,2021-01-19,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1002
56,20210119,2021-01-19,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,1003
56,20210119,2021-01-19,4,TRAB. SAUDE,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,1004
56,20210119,2021-01-19,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,1005
56,20210119,2021-01-19,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1006
56,20210119,2021-01-19,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,1007
56,20210119,2021-01-19,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,1008
56,20210119,2021-01-19,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1009
56,20210119,2021-01-19,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,1010
56,20210119,2021-01-19,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,1011
56,20210119,2021-01-19,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,1012
56,20210119,2021-01-19,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D2,0,2021-01-03,1013
56,20210119,2021-01-19,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D2,0,2021-01-03,1014
56,20210119,2021-01-19,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,1015
56,20210119,2021-01-19,83,ILPI,1,AP 10,69,(60 anos e +),D1,0,2021-01-03,1016
56,20210119,2021-01-19,83,ILPI,4,AP 31,69,(60 anos e +),D2,0,2021-01-03,1017
56,20210119,2021-01-19,83,ILPI,4,AP 31,69,(60 anos e +),D2,0,2021-01-03,1018
56,20210119,2021-01-19,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,1019
56,20210119,2021-01-19,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,1020
56,20210119,2021-01-19,83,ILPI,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,1021
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,1022
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,1023
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1024
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1025
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1026
56,20210120,2021-01-20,1,IDOSOS,3,AP 22,3,70 a 74 anos,D2,0,2021-01-03,1027
56,20210120,2021-01-20,1,IDOSOS,5,AP 32,3,70 a 74 anos,D1,20,2021-01-03,1028
56,20210120,2021-01-20,1,IDOSOS,5,AP 32,54,80 e mais,D2,0,2021-01-03,1029
56,20210120,2021-01-20,1,IDOSOS,6,AP 33,54,80 e mais,D1,17,2021-01-03,1030
56,20210120,2021-01-20,1,IDOSOS,9,AP 52,54,80 e mais,D1,0,2021-01-03,1031
56,20210120,2021-01-20,1,IDOSOS,10,AP 53,2,65 a 69 anos,D2,0,2021-01-03,1032
56,20210120,2021-01-20,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D1,8,2021-01-03,1033
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D2,0,2021-01-03,1034
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D1,438,2021-01-03,1035
56,20210119,2021-01-19,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,1036
56,20210119,2021-01-19,83,ILPI,4,AP 31,69,(60 anos e +),D1,66,2021-01-03,1037
56,20210119,2021-01-19,83,ILPI,5,AP 32,69,(60 anos e +),D1,4,2021-01-03,1038
56,20210119,2021-01-19,83,ILPI,8,AP 51,69,(60 anos e +),D1,0,2021-01-03,1039
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,1040
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,1041
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1042
56,20210120,2021-01-20,1,IDOSOS,2,AP 21,1,60 a 64 anos,D2,0,2021-01-03,1043
56,20210120,2021-01-20,1,IDOSOS,2,AP 21,4,75 a 79 anos,D2,0,2021-01-03,1044
56,20210120,2021-01-20,1,IDOSOS,4,AP 31,1,60 a 64 anos,D2,0,2021-01-03,1045
56,20210120,2021-01-20,1,IDOSOS,4,AP 31,4,75 a 79 anos,D2,0,2021-01-03,1046
56,20210120,2021-01-20,1,IDOSOS,7,AP 40,1,60 a 64 anos,D1,24,2021-01-03,1047
56,20210120,2021-01-20,1,IDOSOS,10,AP 53,54,80 e mais,D2,0,2021-01-03,1048
56,20210120,2021-01-20,4,TRAB. SAUDE,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,1049
56,20210120,2021-01-20,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D1,632,2021-01-03,1050
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,1051
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D1,1266,2021-01-03,1052
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,69,(60 anos e +),D1,7,2021-01-03,1053
56,20210120,2021-01-20,4,TRAB. SAUDE,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,1054
56,20210120,2021-01-20,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D1,32,2021-01-03,1055
56,20210120,2021-01-20,4,TRAB. SAUDE,4,AP 31,69,(60 anos e +),D2,0,2021-01-03,1056
56,20210120,2021-01-20,4,TRAB. SAUDE,4,AP 31,135,18 a 59 anos,D1,687,2021-01-03,1057
56,20210120,2021-01-20,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,12,2021-01-03,1058
56,20210120,2021-01-20,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D1,243,2021-01-03,1059
56,20210120,2021-01-20,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D1,4,2021-01-03,1060
56,20210120,2021-01-20,4,TRAB. SAUDE,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,1061
56,20210120,2021-01-20,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1062
56,20210120,2021-01-20,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,1063
56,20210120,2021-01-20,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,1064
56,20210120,2021-01-20,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D1,0,2021-01-03,1065
56,20210120,2021-01-20,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1066
56,20210120,2021-01-20,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D1,0,2021-01-03,1067
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,1068
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,1069
56,20210120,2021-01-20,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D2,0,2021-01-03,1070
56,20210120,2021-01-20,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,1071
56,20210120,2021-01-20,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,1072
56,20210120,2021-01-20,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,1073
56,20210120,2021-01-20,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,1074
56,20210120,2021-01-20,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,1075
56,20210119,2021-01-19,84,INSTITUCIONALIZADOS PCD/OUTROS,8,AP 51,135,18 a 59 anos,D1,0,2021-01-03,1076
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,1077
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,1078
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D1,3,2021-01-03,1079
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,6,AP 33,135,18 a 59 anos,D1,37,2021-01-03,1080
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,7,AP 40,135,18 a 59 anos,D1,3,2021-01-03,1081
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,8,AP 51,135,18 a 59 anos,D1,14,2021-01-03,1082
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,1083
56,20210121,2021-01-21,1,IDOSOS,2,AP 21,3,70 a 74 anos,D2,0,2021-01-03,1084
56,20210121,2021-01-21,1,IDOSOS,3,AP 22,1,60 a 64 anos,D2,0,2021-01-03,1085
56,20210121,2021-01-21,1,IDOSOS,5,AP 32,1,60 a 64 anos,D2,0,2021-01-03,1086
56,20210121,2021-01-21,1,IDOSOS,6,AP 33,1,60 a 64 anos,D1,0,2021-01-03,1087
56,20210121,2021-01-21,1,IDOSOS,7,AP 40,4,75 a 79 anos,D1,11,2021-01-03,1088
56,20210121,2021-01-21,1,IDOSOS,8,AP 51,54,80 e mais,D1,0,2021-01-03,1089
56,20210121,2021-01-21,4,TRAB. SAUDE,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,1090
56,20210121,2021-01-21,4,TRAB. SAUDE,1,AP 10,69,(60 anos e +),D1,2,2021-01-03,1091
56,20210121,2021-01-21,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,1092
56,20210121,2021-01-21,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,1093
56,20210121,2021-01-21,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,1094
56,20210121,2021-01-21,4,TRAB. SAUDE,3,AP 22,135,18 a 59 anos,D1,513,2021-01-03,1095
56,20210121,2021-01-21,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D1,94,2021-01-03,1096
56,20210121,2021-01-21,4,TRAB. SAUDE,7,AP 40,135,18 a 59 anos,D1,455,2021-01-03,1097
56,20210121,2021-01-21,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,1098
56,20210121,2021-01-21,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D1,109,2021-01-03,1099
56,20210121,2021-01-21,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D1,485,2021-01-03,1100
56,20210121,2021-01-21,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1101
56,20210121,2021-01-21,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,1102
56,20210121,2021-01-21,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,1103
56,20210121,2021-01-21,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1104
56,20210121,2021-01-21,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1105
56,20210121,2021-01-21,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,1106
56,20210121,2021-01-21,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,1107
56,20210121,2021-01-21,81,QUILOMBOLAS,10,AP 53,135,18 a 59 anos,D2,0,2021-01-03,1108
56,20210121,2021-01-21,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1109
56,20210121,2021-01-21,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1110
56,20210121,2021-01-21,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1111
56,20210121,2021-01-21,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,1112
56,20210121,2021-01-21,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,1113
56,20210121,2021-01-21,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,1114
56,20210121,2021-01-21,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D2,0,2021-01-03,1115
56,20210121,2021-01-21,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,1116
56,20210121,2021-01-21,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,1117
56,20210121,2021-01-21,82,INDÍGENAS,6,AP 33,137,18 a 80 e mais,D1,0,2021-01-03,1118
56,20210121,2021-01-21,82,INDÍGENAS,7,AP 40,137,18 a 80 e mais,D1,0,2021-01-03,1119
56,20210121,2021-01-21,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D1,0,2021-01-03,1120
56,20210121,2021-01-21,82,INDÍGENAS,8,AP 51,137,18 a 80 e mais,D1,0,2021-01-03,1121
56,20210121,2021-01-21,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,1122
56,20210121,2021-01-21,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,1123
56,20210120,2021-01-20,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,1124
56,20210120,2021-01-20,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D1,0,2021-01-03,1125
56,20210120,2021-01-20,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,1126
56,20210120,2021-01-20,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,2,2021-01-03,1127
56,20210120,2021-01-20,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,1128
56,20210120,2021-01-20,82,INDÍGENAS,5,AP 32,137,18 a 80 e mais,D1,0,2021-01-03,1129
56,20210120,2021-01-20,82,INDÍGENAS,9,AP 52,137,18 a 80 e mais,D2,0,2021-01-03,1130
56,20210120,2021-01-20,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D2,0,2021-01-03,1131
56,20210120,2021-01-20,82,INDÍGENAS,10,AP 53,137,18 a 80 e mais,D1,0,2021-01-03,1132
56,20210120,2021-01-20,83,ILPI,1,AP 10,69,(60 anos e +),D2,0,2021-01-03,1133
56,20210120,2021-01-20,83,ILPI,1,AP 10,69,(60 anos e +),D1,329,2021-01-03,1134
56,20210120,2021-01-20,83,ILPI,2,AP 21,69,(60 anos e +),D2,0,2021-01-03,1135
56,20210120,2021-01-20,83,ILPI,5,AP 32,69,(60 anos e +),D2,0,2021-01-03,1136
56,20210120,2021-01-20,83,ILPI,6,AP 33,69,(60 anos e +),D1,49,2021-01-03,1137
56,20210120,2021-01-20,83,ILPI,9,AP 52,69,(60 anos e +),D1,69,2021-01-03,1138
56,20210120,2021-01-20,83,ILPI,9,AP 52,69,(60 anos e +),D1,95,2021-01-03,1139
56,20210120,2021-01-20,83,ILPI,10,AP 53,69,(60 anos e +),D2,0,2021-01-03,1140
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,1141
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,3,AP 22,135,18 a 59 anos,D2,0,2021-01-03,1142
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,4,AP 31,135,18 a 59 anos,D2,0,2021-01-03,1143
56,20210120,2021-01-20,84,INSTITUCIONALIZADOS PCD/OUTROS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,1144
56,20210119,2021-01-19,1,IDOSOS,4,AP 31,2,65 a 69 anos,D2,0,2021-01-03,1145
56,20210119,2021-01-19,4,TRAB. SAUDE,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,1146
56,20210119,2021-01-19,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,1147
56,20210119,2021-01-19,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,1148
56,20210119,2021-01-19,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D2,0,2021-01-03,1149
56,20210119,2021-01-19,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,64,2021-01-03,1150
56,20210119,2021-01-19,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D1,0,2021-01-03,1151
56,20210119,2021-01-19,4,TRAB. SAUDE,9,AP 52,69,(60 anos e +),D2,0,2021-01-03,1152
56,20210119,2021-01-19,4,TRAB. SAUDE,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,1153
56,20210119,2021-01-19,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,0,2021-01-03,1154
56,20210119,2021-01-19,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,1155
56,20210119,2021-01-19,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1156
56,20210119,2021-01-19,81,QUILOMBOLAS,7,AP 40,135,18 a 59 anos,D1,0,2021-01-03,1157
56,20210119,2021-01-19,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D2,0,2021-01-03,1158
56,20210119,2021-01-19,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1159
56,20210119,2021-01-19,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D2,0,2021-01-03,1160
56,20210119,2021-01-19,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,1161
56,20210120,2021-01-20,1,IDOSOS,1,AP 10,54,80 e mais,D1,1,2021-01-03,1162
56,20210120,2021-01-20,1,IDOSOS,2,AP 21,54,80 e mais,D2,0,2021-01-03,1163
56,20210120,2021-01-20,1,IDOSOS,3,AP 22,1,60 a 64 anos,D1,19,2021-01-03,1164
56,20210120,2021-01-20,1,IDOSOS,3,AP 22,4,75 a 79 anos,D1,0,2021-01-03,1165
56,20210120,2021-01-20,1,IDOSOS,4,AP 31,1,60 a 64 anos,D1,109,2021-01-03,1166
56,20210120,2021-01-20,1,IDOSOS,6,AP 33,3,70 a 74 anos,D2,0,2021-01-03,1167
56,20210120,2021-01-20,1,IDOSOS,7,AP 40,4,75 a 79 anos,D1,0,2021-01-03,1168
56,20210120,2021-01-20,1,IDOSOS,9,AP 52,3,70 a 74 anos,D2,0,2021-01-03,1169
56,20210120,2021-01-20,1,IDOSOS,10,AP 53,3,70 a 74 anos,D1,5,2021-01-03,1170
56,20210120,2021-01-20,4,TRAB. SAUDE,3,AP 22,69,(60 anos e +),D2,0,2021-01-03,1171
56,20210120,2021-01-20,4,TRAB. SAUDE,3,AP 22,135,18 a 59 anos,D1,426,2021-01-03,1172
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,1173
56,20210120,2021-01-20,4,TRAB. SAUDE,5,AP 32,69,(60 anos e +),D2,0,2021-01-03,1174
56,20210120,2021-01-20,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D1,900,2021-01-03,1175
56,20210120,2021-01-20,4,TRAB. SAUDE,6,AP 33,69,(60 anos e +),D1,0,2021-01-03,1176
56,20210120,2021-01-20,4,TRAB. SAUDE,6,AP 33,135,18 a 59 anos,D2,0,2021-01-03,1177
56,20210120,2021-01-20,4,TRAB. SAUDE,7,AP 40,135,18 a 59 anos,D2,0,2021-01-03,1178
56,20210120,2021-01-20,4,TRAB. SAUDE,7,AP 40,69,(60 anos e +),D2,0,2021-01-03,1179
56,20210120,2021-01-20,4,TRAB. SAUDE,8,AP 51,69,(60 anos e +),D2,0,2021-01-03,1180
56,20210120,2021-01-20,4,TRAB. SAUDE,8,AP 51,135,18 a 59 anos,D1,459,2021-01-03,1181
56,20210120,2021-01-20,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D1,5,2021-01-03,1182
56,20210120,2021-01-20,81,QUILOMBOLAS,1,AP 10,135,18 a 59 anos,D2,0,2021-01-03,1183
56,20210120,2021-01-20,81,QUILOMBOLAS,2,AP 21,135,18 a 59 anos,D2,0,2021-01-03,1184
56,20210120,2021-01-20,81,QUILOMBOLAS,4,AP 31,135,18 a 59 anos,D1,0,2021-01-03,1185
56,20210120,2021-01-20,81,QUILOMBOLAS,5,AP 32,135,18 a 59 anos,D2,0,2021-01-03,1186
56,20210120,2021-01-20,81,QUILOMBOLAS,6,AP 33,135,18 a 59 anos,D1,0,2021-01-03,1187
56,20210120,2021-01-20,81,QUILOMBOLAS,8,AP 51,135,18 a 59 anos,D2,0,2021-01-03,1188
56,20210120,2021-01-20,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,1189
56,20210120,2021-01-20,81,QUILOMBOLAS,9,AP 52,135,18 a 59 anos,D1,0,2021-01-03,1190
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D1,0,2021-01-03,1191
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1192
56,20210120,2021-01-20,82,INDÍGENAS,1,AP 10,137,18 a 80 e mais,D2,0,2021-01-03,1193
56,20210120,2021-01-20,82,INDÍGENAS,2,AP 21,137,18 a 80 e mais,D2,0,2021-01-03,1194
56,20210120,2021-01-20,82,INDÍGENAS,3,AP 22,137,18 a 80 e mais,D2,0,2021-01-03,1195
56,20210120,2021-01-20,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,1196
56,20210120,2021-01-20,82,INDÍGENAS,4,AP 31,137,18 a 80 e mais,D1,0,2021-01-03,1197
